initiative_key,initiative_name,start_date,end_date,coverage_percentage
9509,Initiative 9509,2015-10-18,2028-12-14,91.67004384309102
9510,Initiative 9510,2018-06-21,2025-03-26,96.15528559443865
9511,Initiative 9511,2019-06-15,2026-08-11,59.35077807522626
9512,Initiative 9512,2024-04-16,2025-03-05,74.57385210327507
9513,Initiative 9513,2023-05-29,2028-06-20,57.71829369622097
9514,Initiative 9514,2020-01-30,2027-04-19,85.29126153929745
9515,Initiative 9515,2023-05-26,2029-07-31,91.61190406138849
9516,Initiative 9516,2015-06-20,2025-12-11,69.47339691289466
9517,Initiative 9517,2022-04-14,2026-12-22,69.83754514796694
9518,Initiative 9518,2024-07-20,2029-09-28,60.19198903721969
9519,Initiative 9519,2021-10-26,2027-03-26,65.32673286735843
9520,Initiative 9520,2024-11-01,2026-01-29,66.19465295187898
9521,Initiative 9521,2015-07-31,2026-01-03,57.77871383856149
9522,Initiative 9522,2015-06-01,2026-06-05,65.49761150326644
9523,Initiative 9523,2016-04-11,2029-05-02,95.36284505888813
9524,Initiative 9524,2023-07-17,2027-10-27,66.26929162402806
9525,Initiative 9525,2020-01-17,2028-09-14,63.7218592634836
9526,Initiative 9526,2019-08-21,2026-03-05,69.23211414514923
9527,Initiative 9527,2015-07-31,2027-03-26,98.01365189990167
9528,Initiative 9528,2016-04-11,2029-02-23,88.22895659425613
9529,Initiative 9529,2017-09-03,2028-05-05,60.08691587738776
9530,Initiative 9530,2020-11-13,2026-03-17,87.62757975515422
9531,Initiative 9531,2018-05-03,2026-12-21,88.31174210772924
9532,Initiative 9532,2015-02-14,2027-05-26,97.50685373401424
9533,Initiative 9533,2020-05-20,2028-01-08,94.55475544309614
9534,Initiative 9534,2015-06-01,2029-10-03,54.75974915655142
9535,Initiative 9535,2022-10-25,2027-08-14,72.72882706838645
9536,Initiative 9536,2015-10-18,2028-07-21,85.14967890434777
9537,Initiative 9537,2015-03-15,2028-05-17,98.66844004349505
9538,Initiative 9538,2021-10-03,2027-03-09,54.25773590772153
9539,Initiative 9539,2015-10-18,2029-05-21,68.41163744611092
9540,Initiative 9540,2021-09-21,2026-09-22,74.61119013420318
9541,Initiative 9541,2023-05-12,2026-12-22,70.66220967639259
9542,Initiative 9542,2024-06-27,2025-04-15,72.78892215142012
9543,Initiative 9543,2016-07-19,2027-01-07,68.45510698624454
9544,Initiative 9544,2024-09-21,2025-11-07,98.53113070633373
9545,Initiative 9545,2015-06-01,2029-07-08,90.1622389480645
9546,Initiative 9546,2015-05-12,2029-07-31,86.83299558816839
9547,Initiative 9547,2022-02-17,2026-12-22,70.5350679053225
9548,Initiative 9548,2024-07-20,2028-02-25,94.07617904251157
9549,Initiative 9549,2015-12-31,2027-10-27,54.666964360221634
9550,Initiative 9550,2015-06-26,2027-01-07,57.17092631287425
9551,Initiative 9551,2019-03-17,2028-06-05,97.70289266405442
9552,Initiative 9552,2020-11-13,2027-08-30,78.34941517112765
9553,Initiative 9553,2015-07-01,2029-08-02,57.97288878346205
9554,Initiative 9554,2021-10-26,2027-06-19,97.45728538753725
9555,Initiative 9555,2015-12-24,2026-07-23,98.74216373820639
9556,Initiative 9556,2015-12-24,2028-09-25,94.07465340976049
9557,Initiative 9557,2019-03-17,2029-05-22,61.927892749080954
9558,Initiative 9558,2020-06-06,2029-03-09,63.9246992959006
9559,Initiative 9559,2023-10-21,2025-03-26,70.34864262759365
9560,Initiative 9560,2018-06-21,2028-05-05,78.96608629290047
9561,Initiative 9561,2018-04-20,2028-02-25,99.60907047847562
9562,Initiative 9562,2016-10-22,2025-01-06,97.80667734163929
9563,Initiative 9563,2020-11-05,2028-01-08,96.05695293488702
9564,Initiative 9564,2016-04-11,2026-12-22,54.46381494067729
9565,Initiative 9565,2015-11-26,2027-05-26,87.85831726120477
9566,Initiative 9566,2016-06-01,2028-09-25,93.84229306698457
9567,Initiative 9567,2015-06-03,2028-09-25,66.66397647694332
9568,Initiative 9568,2022-06-12,2026-05-28,60.978701710040376
9569,Initiative 9569,2023-02-14,2029-08-02,87.42207469434362
9570,Initiative 9570,2015-06-01,2026-07-23,54.541887819575344
9571,Initiative 9571,2015-11-26,2028-07-20,97.04291010739136
9572,Initiative 9572,2016-12-05,2026-08-11,57.80388221281401
9573,Initiative 9573,2015-06-20,2027-10-21,72.87689260851046
9574,Initiative 9574,2021-08-14,2027-01-07,99.1398924833548
9575,Initiative 9575,2021-10-03,2025-09-21,99.41101082685051
9576,Initiative 9576,2023-11-13,2026-10-09,88.79951433477684
9577,Initiative 9577,2021-09-21,2025-11-07,91.9594242413907
9578,Initiative 9578,2016-04-01,2029-05-02,98.35853710957502
9579,Initiative 9579,2022-06-12,2026-11-29,96.37147547071845
9580,Initiative 9580,2018-09-06,2029-05-04,81.10543161419238
9581,Initiative 9581,2016-11-16,2026-05-17,86.7308490464365
9582,Initiative 9582,2022-10-13,2029-06-30,79.68882769742639
9583,Initiative 9583,2022-06-12,2027-08-13,75.32476369857872
9584,Initiative 9584,2015-05-11,2029-02-17,94.04145082644736
9585,Initiative 9585,2018-07-11,2027-04-19,86.90125560685098
9586,Initiative 9586,2024-11-01,2026-03-17,92.99080851840154
9587,Initiative 9587,2015-05-12,2029-02-17,54.795548170270514
9588,Initiative 9588,2019-08-09,2026-12-22,78.82425838122407
9589,Initiative 9589,2017-07-31,2028-05-05,66.47584141741244
9590,Initiative 9590,2019-01-15,2029-05-02,75.6696989153058
9591,Initiative 9591,2017-04-19,2026-11-29,80.64827223182748
9592,Initiative 9592,2015-12-31,2027-10-21,92.28792360661421
9593,Initiative 9593,2018-09-03,2027-03-09,51.59388622793075
9594,Initiative 9594,2016-02-24,2025-04-15,58.19916863407978
9595,Initiative 9595,2022-10-25,2026-10-09,96.0722870640158
9596,Initiative 9596,2019-08-09,2026-08-11,98.3635354961627
9597,Initiative 9597,2023-05-29,2026-01-29,52.77113415487238
9598,Initiative 9598,2018-01-28,2027-10-27,66.58937714584442
9599,Initiative 9599,2024-04-16,2028-07-20,50.486498688362026
9600,Initiative 9600,2015-06-11,2029-06-07,87.87240065973687
9601,Initiative 9601,2020-01-17,2025-04-15,84.0970090120492
9602,Initiative 9602,2015-11-26,2029-05-21,78.2402557699317
9603,Initiative 9603,2016-04-10,2029-05-22,84.58305866277826
9604,Initiative 9604,2023-10-21,2025-03-26,76.889560627891
9605,Initiative 9605,2017-07-22,2028-06-05,61.94205877902329
9606,Initiative 9606,2021-08-14,2026-10-21,87.71668674777445
9607,Initiative 9607,2020-06-06,2025-03-26,89.16388855324702
9608,Initiative 9608,2015-12-16,2029-01-22,92.71009465366333
9609,Initiative 9609,2024-09-21,2028-12-14,97.7038339230878
9610,Initiative 9610,2019-03-21,2027-11-05,87.37708058702725
9611,Initiative 9611,2023-08-01,2025-01-05,52.727489576663636
9612,Initiative 9612,2024-04-16,2025-02-11,51.04192857732496
9613,Initiative 9613,2018-10-25,2025-12-11,86.99353353522625
9614,Initiative 9614,2017-07-31,2026-03-05,52.80254824636056
9615,Initiative 9615,2021-10-03,2025-04-01,65.79722991481134
9616,Initiative 9616,2019-03-17,2027-08-14,56.80799437619834
9617,Initiative 9617,2019-03-17,2029-11-14,98.44499522010817
9618,Initiative 9618,2024-04-16,2028-09-14,65.81970776827082
9619,Initiative 9619,2019-10-01,2027-03-09,52.75734540851607
9620,Initiative 9620,2019-11-30,2026-06-05,97.48037712579415
9621,Initiative 9621,2021-10-26,2028-06-05,80.4372189300334
9622,Initiative 9622,2022-10-13,2025-01-05,51.80545343744869
9623,Initiative 9623,2016-07-16,2028-06-20,91.66805199432002
9624,Initiative 9624,2015-11-26,2027-08-30,57.62643515292032
9625,Initiative 9625,2016-12-05,2029-05-21,90.12181365806197
9626,Initiative 9626,2019-03-09,2027-09-26,80.13758731033283
9627,Initiative 9627,2023-04-16,2026-03-05,58.855760731821576
9628,Initiative 9628,2020-05-03,2029-07-31,87.62990263765474
9629,Initiative 9629,2016-02-24,2029-03-01,72.72524878018066
9630,Initiative 9630,2016-07-19,2026-12-21,81.9050469878058
9631,Initiative 9631,2022-06-12,2026-01-03,93.47570826574626
9632,Initiative 9632,2018-03-02,2027-10-21,63.01490577145091
9633,Initiative 9633,2016-10-22,2029-11-11,68.29856703527535
9634,Initiative 9634,2016-04-11,2029-05-16,99.86358926072393
9635,Initiative 9635,2023-11-13,2028-09-25,75.40572350781746
9636,Initiative 9636,2019-03-09,2027-04-22,77.92513371983281
9637,Initiative 9637,2019-06-15,2027-04-22,64.27192699156718
9638,Initiative 9638,2019-11-30,2027-02-22,70.80136263016375
9639,Initiative 9639,2021-03-24,2027-01-07,75.07758735867019
9640,Initiative 9640,2023-08-01,2025-11-07,62.922236319397925
9641,Initiative 9641,2015-06-01,2029-05-02,61.90727555720075
9642,Initiative 9642,2022-09-09,2029-06-07,80.02334079320592
9643,Initiative 9643,2017-07-31,2025-11-14,59.18257221598088
9644,Initiative 9644,2019-04-30,2027-03-09,77.67288674007953
9645,Initiative 9645,2020-11-05,2029-03-01,85.31070118097503
9646,Initiative 9646,2019-06-15,2029-08-27,59.912881086512805
9647,Initiative 9647,2019-08-09,2026-01-03,87.2939030878014
9648,Initiative 9648,2018-04-20,2027-08-30,67.98421874064707
9649,Initiative 9649,2023-05-29,2029-11-14,99.62522689276025
9650,Initiative 9650,2018-06-22,2028-08-12,98.9538405050352
9651,Initiative 9651,2018-10-25,2029-02-23,89.92973167592753
9652,Initiative 9652,2021-01-23,2028-12-14,67.13603882647594
9653,Initiative 9653,2015-11-20,2029-03-09,96.86050686710297
9654,Initiative 9654,2015-06-11,2028-07-20,99.93895026041271
9655,Initiative 9655,2021-05-22,2027-10-27,73.11392824708892
9656,Initiative 9656,2019-04-30,2028-06-20,80.7294690448307
9657,Initiative 9657,2019-04-30,2028-01-26,50.299350149185976
9658,Initiative 9658,2024-11-01,2029-10-03,52.17666051654012
9659,Initiative 9659,2022-02-17,2029-08-18,75.02989054834941
9660,Initiative 9660,2018-05-03,2026-12-22,80.46569369619357
9661,Initiative 9661,2015-10-18,2027-04-19,65.61965012788181
9662,Initiative 9662,2015-05-12,2026-03-17,54.95649101915254
9663,Initiative 9663,2024-06-27,2029-06-30,89.11360743351864
9664,Initiative 9664,2016-12-05,2029-09-01,70.93800192066294
9665,Initiative 9665,2023-03-18,2029-02-23,82.44241962673561
9666,Initiative 9666,2023-08-01,2029-01-22,82.51005976857383
9667,Initiative 9667,2018-06-22,2028-11-10,77.34193415363262
9668,Initiative 9668,2017-07-22,2027-06-19,58.92447853561478
9669,Initiative 9669,2022-09-09,2029-07-08,80.80406716614276
9670,Initiative 9670,2023-05-26,2028-06-05,66.10420046310882
9671,Initiative 9671,2018-04-20,2029-08-02,90.95626032979618
9672,Initiative 9672,2020-05-03,2029-02-23,59.65984246967127
9673,Initiative 9673,2021-01-23,2026-08-11,64.55742069912986
9674,Initiative 9674,2018-08-25,2027-10-27,72.01529831493782
9675,Initiative 9675,2017-04-19,2028-07-21,87.00065651014881
9676,Initiative 9676,2024-04-16,2029-02-17,86.03752885777834
9677,Initiative 9677,2023-05-29,2026-03-07,66.85549768624523
9678,Initiative 9678,2021-09-23,2025-11-14,75.53760154408114
9679,Initiative 9679,2019-02-23,2027-03-09,61.71173002462983
9680,Initiative 9680,2023-11-13,2029-11-14,88.51826387469163
9681,Initiative 9681,2019-03-09,2028-01-26,59.83549424174389
9682,Initiative 9682,2016-04-01,2025-09-21,90.96734567385701
9683,Initiative 9683,2021-09-21,2027-07-17,96.84320503778167
9684,Initiative 9684,2018-01-28,2027-08-30,99.58080360097091
9685,Initiative 9685,2019-03-21,2025-04-19,92.84810786769384
9686,Initiative 9686,2020-05-03,2027-11-05,61.08494947202253
9687,Initiative 9687,2018-03-02,2028-05-17,70.8256815785987
9688,Initiative 9688,2016-06-01,2029-08-27,54.44184230025109
9689,Initiative 9689,2023-05-11,2027-08-13,58.22756799496067
9690,Initiative 9690,2023-08-01,2027-08-14,52.484854148582585
9691,Initiative 9691,2023-05-26,2027-11-28,82.05439557713427
9692,Initiative 9692,2024-09-21,2025-10-22,76.6593567258197
9693,Initiative 9693,2023-04-16,2029-09-01,95.8506408393287
9694,Initiative 9694,2021-05-22,2025-03-05,73.15038383971688
9695,Initiative 9695,2016-04-11,2027-05-26,82.11533527221509
9696,Initiative 9696,2015-05-11,2025-01-06,70.07987357055815
9697,Initiative 9697,2020-05-20,2028-05-05,91.47285196779478
9698,Initiative 9698,2015-10-18,2026-12-08,96.31878491581213
9699,Initiative 9699,2020-06-06,2025-11-14,71.5865868390537
9700,Initiative 9700,2018-07-11,2026-05-28,54.135066023816215
9701,Initiative 9701,2020-11-05,2026-08-20,58.17679145925315
9702,Initiative 9702,2019-06-15,2027-04-22,86.02721652289532
9703,Initiative 9703,2019-03-17,2026-08-11,66.26337292943074
9704,Initiative 9704,2016-06-01,2026-05-17,89.26924862640547
9705,Initiative 9705,2024-04-16,2029-01-22,87.4879785256623
9706,Initiative 9706,2021-08-14,2029-08-02,84.71508339482398
9707,Initiative 9707,2022-04-14,2026-11-29,90.71084422248973
9708,Initiative 9708,2022-10-13,2029-08-02,87.82779351363783
9709,Initiative 9709,2020-11-13,2026-05-28,81.6293949578742
9710,Initiative 9710,2018-07-11,2028-07-21,50.21136042901209
9711,Initiative 9711,2021-09-05,2027-06-19,75.78386040466799
9712,Initiative 9712,2019-08-09,2028-11-10,79.76264465324466
9713,Initiative 9713,2015-06-01,2028-06-05,98.03229504437013
9714,Initiative 9714,2018-03-02,2029-05-21,82.52410307730943
9715,Initiative 9715,2018-09-06,2027-02-22,78.77368776106422
9716,Initiative 9716,2022-03-11,2029-08-18,77.05969217431061
9717,Initiative 9717,2022-03-11,2028-01-26,55.1646496871243
9718,Initiative 9718,2015-06-03,2029-05-02,71.38099386923565
9719,Initiative 9719,2023-05-11,2029-03-09,56.71778462489232
9720,Initiative 9720,2016-07-19,2027-03-02,52.634887529871214
9721,Initiative 9721,2015-12-31,2028-08-12,66.47345960719525
9722,Initiative 9722,2016-07-19,2026-06-05,82.27210843480326
9723,Initiative 9723,2016-04-10,2028-09-25,93.33986675247864
9724,Initiative 9724,2023-07-17,2027-11-05,90.51829336220563
9725,Initiative 9725,2015-12-24,2028-12-14,64.73449253174518
9726,Initiative 9726,2022-09-09,2027-08-14,52.29983091783188
9727,Initiative 9727,2023-11-13,2025-01-05,70.13390879685848
9728,Initiative 9728,2020-11-13,2027-04-22,65.7389645332027
9729,Initiative 9729,2015-10-18,2028-01-08,68.56322673617116
9730,Initiative 9730,2020-11-13,2026-01-03,77.95494704375525
9731,Initiative 9731,2021-09-23,2028-08-20,51.52067616107239
9732,Initiative 9732,2015-12-31,2029-11-20,68.54028681865296
9733,Initiative 9733,2019-11-30,2026-03-05,77.93166547430643
9734,Initiative 9734,2016-02-24,2028-09-14,71.54854354832638
9735,Initiative 9735,2020-05-20,2027-06-19,83.36144713988718
9736,Initiative 9736,2018-04-20,2027-11-28,59.30658959592536
9737,Initiative 9737,2019-08-09,2028-01-08,57.69140546318947
9738,Initiative 9738,2019-03-21,2027-04-19,65.393721204089
9739,Initiative 9739,2020-06-06,2028-07-20,55.08646209264721
9740,Initiative 9740,2023-06-08,2028-07-20,61.8130934680998
9741,Initiative 9741,2020-05-03,2026-10-09,54.34522287931915
9742,Initiative 9742,2018-01-28,2026-08-20,70.09888767998861
9743,Initiative 9743,2019-08-09,2027-04-19,85.57280362240188
9744,Initiative 9744,2021-10-26,2026-11-29,64.32690403561944
9745,Initiative 9745,2015-06-26,2026-05-17,50.18654573890565
9746,Initiative 9746,2015-06-20,2028-06-05,77.85337177195456
9747,Initiative 9747,2016-02-24,2027-01-16,84.59707736089979
9748,Initiative 9748,2016-12-21,2027-11-28,69.56580911847966
9749,Initiative 9749,2016-02-02,2028-02-25,64.84999506609118
9750,Initiative 9750,2020-01-30,2028-05-17,74.53188997402518
9751,Initiative 9751,2020-11-02,2029-05-16,55.06198323941818
9752,Initiative 9752,2015-06-26,2026-08-11,82.19631099952935
9753,Initiative 9753,2021-09-23,2025-12-05,86.66485743924807
9754,Initiative 9754,2023-05-29,2029-05-21,85.23153385862696
9755,Initiative 9755,2016-11-16,2026-09-22,66.43334701031563
9756,Initiative 9756,2018-09-06,2025-04-15,92.13553322226717
9757,Initiative 9757,2018-09-06,2026-05-28,97.3424385286832
9758,Initiative 9758,2015-06-26,2027-08-13,64.85371114969159
9759,Initiative 9759,2019-03-21,2027-01-16,63.135959364392605
9760,Initiative 9760,2024-07-20,2028-08-20,85.20528798644602
9761,Initiative 9761,2016-12-05,2029-05-22,85.41409794325295
9762,Initiative 9762,2018-09-06,2027-09-26,75.5208711069455
9763,Initiative 9763,2015-05-12,2026-01-29,96.16600017989208
9764,Initiative 9764,2021-08-14,2027-04-22,57.31575122678362
9765,Initiative 9765,2020-05-03,2026-03-07,73.86835456352523
9766,Initiative 9766,2023-01-17,2029-10-03,51.76034357500371
9767,Initiative 9767,2022-04-14,2028-01-08,52.63279710090574
9768,Initiative 9768,2023-05-12,2028-07-20,52.684226706789204
9769,Initiative 9769,2018-01-28,2026-12-21,74.58940865428862
9770,Initiative 9770,2015-12-24,2027-03-02,79.4482276507038
9771,Initiative 9771,2017-07-22,2029-02-23,50.174374825637855
9772,Initiative 9772,2015-03-01,2029-07-31,81.62732020097187
9773,Initiative 9773,2016-07-19,2028-06-20,74.48503760698368
9774,Initiative 9774,2019-03-09,2025-04-01,61.19009430308317
9775,Initiative 9775,2020-05-20,2025-12-05,50.7550061038255
9776,Initiative 9776,2024-09-21,2028-01-01,57.80515999222142
9777,Initiative 9777,2015-03-15,2028-09-14,80.01661177957455
9778,Initiative 9778,2017-09-03,2027-10-21,82.94201018699916
9779,Initiative 9779,2018-09-03,2029-07-08,82.35306009344555
9780,Initiative 9780,2021-09-21,2029-07-31,57.65811600538728
9781,Initiative 9781,2021-09-23,2027-06-19,95.56071570011133
9782,Initiative 9782,2022-02-17,2027-01-07,70.54760367768274
9783,Initiative 9783,2021-03-24,2026-09-22,88.40037109443536
9784,Initiative 9784,2015-12-31,2026-03-05,58.32404698524503
9785,Initiative 9785,2024-09-21,2029-10-03,73.52843562126709
9786,Initiative 9786,2015-06-26,2029-02-23,76.07605886929012
9787,Initiative 9787,2015-07-31,2029-08-02,88.5177625414166
9788,Initiative 9788,2023-08-01,2026-10-19,81.0759467497663
9789,Initiative 9789,2015-06-26,2026-01-03,69.96512445502972
9790,Initiative 9790,2020-01-30,2027-03-26,64.12573245544404
9791,Initiative 9791,2022-04-14,2028-09-14,98.64783753825438
9792,Initiative 9792,2022-03-11,2029-09-01,64.22649966957536
9793,Initiative 9793,2019-01-15,2029-07-31,56.47369602128925
9794,Initiative 9794,2015-10-18,2028-06-20,65.0208345358785
9795,Initiative 9795,2019-02-23,2025-10-22,66.34681998113398
9796,Initiative 9796,2018-09-06,2028-01-01,56.39297545188003
9797,Initiative 9797,2015-12-31,2029-09-01,85.40725511939249
9798,Initiative 9798,2019-08-09,2028-05-17,80.9582507113946
9799,Initiative 9799,2019-02-23,2029-07-08,65.8307738741742
9800,Initiative 9800,2019-03-21,2027-04-19,99.65000470149965
9801,Initiative 9801,2017-04-19,2026-07-23,82.75055365828823
9802,Initiative 9802,2016-06-01,2026-08-20,85.1592693352885
9803,Initiative 9803,2023-02-14,2029-06-07,77.85913250519204
9804,Initiative 9804,2018-07-11,2025-11-14,77.57873702931082
9805,Initiative 9805,2023-04-16,2025-11-14,51.00111332891396
9806,Initiative 9806,2020-01-17,2027-02-22,88.54531384845185
9807,Initiative 9807,2023-11-13,2026-12-22,95.53703795827994
9808,Initiative 9808,2020-01-17,2026-05-17,56.11319888319446
9809,Initiative 9809,2015-02-14,2026-03-17,89.7815239403578
9810,Initiative 9810,2018-07-11,2025-11-07,76.71535039318007
9811,Initiative 9811,2022-10-25,2027-03-09,64.26545807581367
9812,Initiative 9812,2018-10-25,2029-02-23,96.04420338471606
9813,Initiative 9813,2022-09-09,2025-09-21,50.86854510368503
9814,Initiative 9814,2021-06-02,2028-05-15,63.702927915899835
9815,Initiative 9815,2016-04-11,2026-01-29,94.31249152631057
9816,Initiative 9816,2016-07-16,2029-05-04,74.05072468539345
9817,Initiative 9817,2016-07-19,2026-10-21,79.94609022471697
9818,Initiative 9818,2019-10-01,2029-06-30,87.48839972672181
9819,Initiative 9819,2019-03-21,2028-09-25,57.398680811166926
9820,Initiative 9820,2018-09-03,2028-06-05,60.75875519252973
9821,Initiative 9821,2015-10-18,2027-08-13,99.93144264271294
9822,Initiative 9822,2015-12-24,2028-12-14,61.872635312811404
9823,Initiative 9823,2021-09-05,2029-05-21,76.9601253176173
9824,Initiative 9824,2022-03-11,2029-06-30,64.93536349584141
