worker_key,worker_id,worker_role,years_of_experience,certification_status,specialization,healthcare_facility_key
8722,a52cabc4-9ce7-463a-8640-5427ddac110b,Nurse,28,Certified,Obstetrics,3562
8723,f73df91b-bd8f-4122-ae41-9c8314bf8f46,Doctor,27,Uncertified,Pediatrics,4884
8724,1c914637-3997-4fda-b5a4-d815c34ce0ff,Doctor,9,Certified,Obstetrics,6595
8725,223f3caf-38b7-4260-b155-cb64604d556b,Nurse,34,Uncertified,General,9861
8726,00f901be-3a37-4645-a5df-8d4a4b1b9e7c,Doctor,27,Certified,Pediatrics,8582
8727,cbdd81d0-a7c3-426e-8409-8faca85c5e8f,Doctor,5,Certified,General,7120
8728,f5f22b06-c3d0-466d-bf79-b6dbaa39abaf,Midwife,37,Certified,Obstetrics,5430
8729,7ae93cd2-4126-4719-8e47-afa92bb37487,Doctor,9,Certified,General,1941
8730,92a56d16-d6c9-4130-bd36-c62280b2b011,Midwife,6,Certified,General,3658
8731,7c668b40-ec3c-40a5-8745-6bbfbc9af552,Doctor,28,Certified,Surgery,5485
8732,15643cf3-22a7-40ec-a545-e7061e6bbbc5,Nurse,7,Uncertified,Obstetrics,8328
8733,5da55a1f-2ac1-4445-a7a8-3e08e9248d52,Nurse,19,Certified,Surgery,5998
8734,8a292acb-cfa9-44a0-9e92-85037eea0bf0,Doctor,28,Certified,Pediatrics,4175
8735,ef3e0952-6e82-4445-968a-89d4f1435d69,Nurse,27,Uncertified,General,1904
8736,0cc2fa26-13ff-4ff8-bc13-44e199a26957,Nurse,16,Uncertified,Surgery,7493
8737,1c8a6354-d9f6-4a35-8da4-4a0e25804edf,Doctor,27,Certified,Pediatrics,4428
8738,d607bb17-80cc-499e-bd40-466c91a38a10,Doctor,18,Uncertified,Obstetrics,2589
8739,7883aa47-2ddd-4fdc-a8b7-260ed0b76855,Doctor,1,Uncertified,General,1874
8740,47ee7ff2-ff13-4e39-a9af-83c4c3e685d8,Nurse,9,Uncertified,General,4389
8741,5c25da20-9f9c-4f07-a6c5-815f4a770b16,Doctor,13,Certified,Obstetrics,4524
8742,70cea612-098d-49ba-bfe4-26042d2dec8a,Midwife,18,Uncertified,General,6893
8743,a0e5fa55-9539-44eb-920e-e90d62475730,Doctor,16,Uncertified,General,9627
8744,24b249b7-5b0c-4275-93bc-5b8dd08cc94c,Doctor,20,Certified,Surgery,5702
8745,35e39226-8a59-4b83-a7f0-7639d0ed1353,Midwife,32,Uncertified,Pediatrics,9188
8746,c633804e-ef19-4fbc-970b-d27e15d39b12,Nurse,34,Certified,General,5616
8747,81b93070-7e35-405d-b6a8-bbd790c2f33f,Midwife,34,Uncertified,Pediatrics,5210
8748,6d1d4d61-1b53-4301-9b59-cfb99385f44e,Midwife,1,Uncertified,Surgery,1257
8749,ea04c025-dabe-407d-9bb8-0fa867db4c11,Midwife,35,Certified,Obstetrics,9950
8750,e1151128-1b49-4e2b-ae64-9d5b0e6ca8ce,Nurse,1,Uncertified,General,8516
8751,5f57de9c-0d79-4093-8c5e-785688ecd131,Nurse,13,Certified,Surgery,5424
8752,0555cd43-f936-4c6a-8bf8-5b3646aae4c2,Nurse,28,Certified,Obstetrics,1170
8753,70050f93-777e-45ab-a4d8-657cc05d9598,Doctor,8,Certified,Pediatrics,8443
8754,aa55b5b3-1dfc-439b-8f20-e0f563cd5e1b,Nurse,3,Uncertified,Obstetrics,6698
8755,18e8edff-38e6-4127-a05f-6b13dd83fc2a,Midwife,3,Certified,Surgery,2529
8756,d7f6d8c8-56e9-4bae-a33a-c8b163930f59,Doctor,2,Uncertified,Pediatrics,9592
8757,0645ddbc-1794-4e05-9e2e-2eff78aa6915,Nurse,33,Certified,Surgery,3906
8758,3731ff7d-04f3-4ca5-889b-fbfffba05810,Doctor,34,Certified,General,7803
8759,c01a48b1-6937-4c46-9c3a-bd2a62ccac09,Midwife,27,Certified,Pediatrics,7669
8760,dc66a4dd-78b2-4e15-994b-cf668995e6ad,Doctor,19,Uncertified,Obstetrics,9551
8761,c75ab271-95e8-4e2d-bd39-451b4feff537,Nurse,7,Uncertified,Obstetrics,3060
8762,fe64ea6c-798b-4db4-bc5f-8e13ee680aeb,Midwife,34,Uncertified,Surgery,3111
8763,452751ac-8c76-4c8c-bc9d-4c08a4951e7a,Doctor,33,Uncertified,Surgery,6104
8764,f8b65c79-7376-4d97-8c47-468adb8c9c44,Doctor,34,Certified,Pediatrics,573
8765,1750e42c-cb4e-4e03-9129-b317a38e5b68,Midwife,34,Uncertified,Pediatrics,6434
8766,44fcd9f3-8bfa-445d-b173-7774bebe0006,Midwife,17,Certified,Pediatrics,1794
8767,80bf5c25-5db8-4038-a8e7-2d02cd4b381c,Nurse,7,Uncertified,General,5922
8768,3a144125-636e-4ac7-9da3-c3cc131482bf,Nurse,38,Uncertified,General,6675
8769,2d25c3f3-ed06-4df6-8c26-35c6dc69bc4e,Nurse,30,Uncertified,Pediatrics,5872
8770,ce100ad8-979d-4af7-ac8d-a2e61b6e82f3,Midwife,37,Certified,Pediatrics,6972
8771,3126f04b-28b0-42d7-8934-4fcd13e9e83c,Midwife,28,Uncertified,Pediatrics,8288
8772,da702265-fb79-4367-b195-f73068344756,Nurse,24,Certified,Pediatrics,160
8773,5488333b-2254-483f-b8dd-572f797e042c,Nurse,18,Certified,Pediatrics,3101
8774,23ac33af-17e7-4c00-9cfb-75ecd34bfbc6,Nurse,21,Certified,Surgery,2724
8775,ef29d131-8573-42b0-a9ec-973d98834fe2,Doctor,5,Certified,Pediatrics,9004
8776,34a0d836-ded8-4d16-be72-9e01080256fa,Nurse,36,Certified,Surgery,8358
8777,16206c96-b857-45b4-812e-796cf47cde0f,Nurse,16,Certified,General,6823
8778,27237c1a-6172-4155-a77b-af460d7eee5e,Nurse,13,Uncertified,General,2881
8779,5ce8e692-064e-4e70-b0cf-2d863b837d0d,Midwife,33,Uncertified,Pediatrics,2697
8780,7450f00c-c846-45c1-a233-2726097c98e3,Doctor,13,Uncertified,General,6771
8781,b902f4e6-8e97-450e-8b79-6616ac63bd84,Midwife,5,Certified,Obstetrics,1247
8782,59b5f891-ad2e-4105-aca6-50a3eec445f5,Nurse,28,Certified,Surgery,6901
8783,27041d21-fef2-4358-9d20-0d2a28fa4981,Midwife,9,Uncertified,Pediatrics,1420
8784,4806a14d-5375-48ad-a8e3-e5519364eb72,Nurse,27,Certified,Surgery,5323
8785,64b04e41-cd30-4062-a3d0-072ed94ede51,Midwife,18,Uncertified,General,5335
8786,c16491f0-d11d-40f7-b427-0c94562fc272,Nurse,15,Uncertified,Obstetrics,2420
8787,7e8b3cc2-4750-42fb-ac22-97f3b4307cf0,Doctor,20,Certified,Surgery,5638
8788,13ade014-cfce-455b-b8f8-560d60456d36,Nurse,2,Uncertified,Surgery,6547
8789,4c014b30-179d-4328-9a16-cd466eb81cd8,Nurse,10,Uncertified,Surgery,9
8790,985ce7b4-e63d-4d5a-9a99-396a5ede8927,Doctor,14,Uncertified,General,6620
8791,34d03ebf-0db5-44af-97a5-dcf2f3c148e2,Doctor,16,Certified,Pediatrics,2718
8792,5ae140d2-39ad-4171-969c-9898628752d0,Doctor,20,Uncertified,Surgery,5439
8793,da6c709d-ece8-4fdf-bf74-a9a9ffc0ff69,Doctor,8,Uncertified,Obstetrics,7485
8794,d5402c19-2897-4385-883a-2443e3adf2fb,Doctor,17,Uncertified,General,8788
8795,28c1cd6e-70e3-4adf-b43a-e510ee69d5a6,Doctor,29,Certified,Surgery,8094
8796,6fde7d31-4171-4646-ba3d-ddc0fcf8afa1,Nurse,26,Uncertified,Surgery,2210
8797,624c2f33-ddee-4cec-b3af-6b066c9460ac,Doctor,33,Certified,Obstetrics,3316
8798,2ad85816-202c-4f4d-9852-cb52becfa6ec,Doctor,3,Certified,Pediatrics,8210
8799,7b59a1f4-b2ad-453a-a958-d27868cac2f4,Nurse,7,Certified,General,1859
8800,4ddb98de-7e35-4431-92e9-816c63cc975a,Midwife,12,Certified,Obstetrics,9947
8801,0309c1e7-9689-4dd2-b0b1-f369a4de3d82,Midwife,20,Uncertified,Pediatrics,1049
8802,febaddbf-5b0c-436e-8e03-e0294709e22d,Doctor,10,Certified,Surgery,1534
8803,2a873359-f08f-4f8b-95d8-7b0fc069249c,Midwife,39,Uncertified,Obstetrics,6144
8804,b95c1497-4b53-4a96-a48f-ae82c191a347,Nurse,28,Certified,Obstetrics,7445
8805,0b11770d-b12c-4b77-abb2-f6c1c1be9c4b,Midwife,17,Certified,Surgery,623
8806,6d410490-c81f-411c-98ed-5aee5c2a6190,Midwife,38,Uncertified,Surgery,9180
8807,25b6c484-fcd1-4ae7-b857-ca5f42bed5a9,Doctor,15,Uncertified,Surgery,3309
8808,732c5007-9ab2-44d2-89fa-3c2b5dc0a6ff,Nurse,8,Uncertified,Pediatrics,1688
8809,459598d3-601c-4aae-8d77-1c78884b6ff5,Doctor,19,Certified,Surgery,6669
8810,9e0cf613-1546-48e5-bb77-21893abab629,Midwife,20,Uncertified,General,2060
8811,a7ae00b1-f5b7-4e84-b153-55ded78add06,Doctor,19,Uncertified,Obstetrics,7090
8812,b1d192d1-0a3d-4cb8-a5ed-c96fed4c6ef4,Doctor,20,Certified,Surgery,9236
8813,d9b8a064-4a40-41e3-b065-34c7a59549c0,Nurse,16,Certified,General,5366
8814,9f5367fb-82f6-41d9-8db8-e652c02ff878,Midwife,38,Certified,General,8024
8815,38dc8198-f20c-4e3c-a99b-adbd7c5e9c3d,Nurse,9,Uncertified,Obstetrics,1038
8816,0be00b39-6d9e-4e7e-9bc8-6f2111b03234,Midwife,22,Uncertified,Pediatrics,5664
8817,d88b0010-614c-44ee-9915-09f11f73d801,Doctor,15,Uncertified,Surgery,3407
8818,e2565ff0-e352-476d-bc0b-950757dd7366,Nurse,28,Certified,Obstetrics,1683
8819,2f649cc2-5eda-4b2a-9a5d-092090ef62ce,Midwife,4,Certified,Pediatrics,141
8820,c5b1789b-188a-49f9-9788-5ceced4ea865,Midwife,14,Certified,Pediatrics,1774
8821,f2c6fc30-bb25-411a-a3a1-6aadbdfdf0b6,Midwife,25,Uncertified,General,1668
8822,cfd06e4f-47ab-480d-9165-17e2ae8dc791,Midwife,38,Certified,Pediatrics,1823
8823,17e84a53-013c-4824-814c-1eee2efdc015,Midwife,37,Uncertified,Obstetrics,1922
8824,bdc7c359-ad35-4fd0-85dd-b4e358e817ef,Doctor,9,Certified,Obstetrics,9939
8825,a3aac6dd-d732-446f-b6b3-7e5242d855ee,Midwife,18,Certified,Surgery,702
8826,c9f8892c-f9c9-48ff-9c6e-cbd2771e996c,Doctor,28,Uncertified,General,284
8827,6a77ef8c-8651-46e7-b428-cf140f90f3a1,Doctor,29,Uncertified,General,5011
8828,87fe47c4-06d9-4a16-8c4d-9c5cd67638a7,Nurse,37,Certified,General,3031
8829,56a18c48-3daf-4586-8300-6ddbcdfa0da7,Nurse,30,Certified,Pediatrics,4204
8830,5e85c0dc-bf93-4d8d-b7e0-c16f86fd457a,Midwife,30,Uncertified,Surgery,5717
8831,80ae0477-fc6c-4355-9a2f-d4a3e4753071,Doctor,28,Certified,Surgery,2651
8832,3972955f-f318-48ac-b287-62cda517adae,Nurse,38,Uncertified,Pediatrics,1194
8833,434e1ded-5218-43bd-82c7-c36d6d5a4531,Midwife,18,Uncertified,Obstetrics,7917
8834,5f80a94e-72c5-4547-8fd4-803fa236bd80,Nurse,31,Certified,Obstetrics,3523
8835,930fd1fd-72ee-4462-9ce8-f06bc3f9a546,Midwife,33,Uncertified,Pediatrics,3093
8836,b618d4d9-c2df-4607-859e-49fc90adf6b0,Midwife,5,Uncertified,General,8617
8837,5974f8ec-220b-4b96-828b-82757bad7493,Nurse,18,Certified,Obstetrics,7032
8838,297a6125-ec06-4695-8add-e649bbd0891e,Doctor,34,Uncertified,Obstetrics,4031
8839,fbc7555c-a5e1-4d1f-94b6-572ca1cdd4c6,Nurse,7,Certified,Pediatrics,9698
8840,d91ffb43-c4c6-432c-bb31-16170ecdb456,Midwife,22,Certified,Pediatrics,6990
8841,87bafe02-6274-42c0-b686-ebd04da118b7,Doctor,6,Certified,Obstetrics,7233
8842,539d2332-7a39-4c7e-8c19-65b32ae647bf,Doctor,36,Certified,General,384
8843,95cf23f1-417d-4af7-83df-a6c467516ef4,Doctor,12,Certified,Pediatrics,9859
8844,ac01316d-e2de-4b2a-bea7-ae96fac3dc8f,Doctor,31,Certified,Surgery,5555
8845,ce8a6604-0fcd-46d9-93ea-e349872afef3,Nurse,36,Uncertified,Surgery,7621
8846,73ffef07-ebff-4efe-a3cb-e5adb15a2ce9,Midwife,29,Certified,Obstetrics,1756
8847,dfbea358-a410-4163-9ca2-2fbe85c2558f,Doctor,17,Certified,Obstetrics,9661
8848,7b307d8e-cd53-4991-a84b-7b886e5d237c,Midwife,17,Uncertified,Pediatrics,6986
8849,51438560-c351-47b2-ae6a-7b32ed290d99,Nurse,8,Uncertified,Surgery,2030
8850,82f71fc9-c266-4ffd-8e85-a7d53b89a4f5,Midwife,37,Certified,Surgery,1743
8851,0175d981-87aa-4162-9563-91411b63d9e6,Nurse,10,Uncertified,General,3167
8852,f6a262c2-6770-4f35-9bc8-c7cb8b17e9ed,Doctor,38,Certified,Obstetrics,3775
8853,c71937dc-acb6-4f3f-85be-86f970678a09,Midwife,38,Certified,General,2216
8854,42f43cef-9869-41d2-a2dc-a438ecbf3f56,Nurse,14,Certified,General,9206
8855,d89b07cd-1b86-4285-9bba-0fcd5f859cc7,Midwife,35,Uncertified,General,1043
8856,e72a8871-9a3a-4c99-a52d-9fcbf445be8d,Doctor,20,Uncertified,Obstetrics,4281
8857,db391cd7-e7d5-4d54-ade8-514b38f24d9d,Doctor,8,Certified,Surgery,28
8858,69a88da2-488d-41cb-8daf-92a028a3a5fb,Midwife,2,Certified,Pediatrics,1756
8859,b6c18082-a54c-4e9e-922e-dfed7b7a626e,Midwife,15,Certified,Obstetrics,1299
8860,97e9e120-9ded-4786-900c-1972a47b8f8e,Doctor,6,Certified,Obstetrics,2005
8861,2bcbccd5-5611-4059-b6d3-3ba92780617c,Nurse,16,Certified,Pediatrics,323
8862,1b022118-e655-40ab-b069-267b37637c92,Nurse,15,Uncertified,Pediatrics,3933
8863,b94eb20a-0229-4730-a083-8f9105308fdf,Doctor,12,Uncertified,Obstetrics,4858
8864,9f689d10-cbfa-493a-ba6a-78d0259aee3b,Doctor,29,Certified,Surgery,7523
8865,de537673-5e3f-4ec7-8abf-ae4af61a8c46,Midwife,17,Certified,Surgery,2563
8866,30c6ca05-62ba-4d67-a400-4f919cc893f9,Doctor,23,Certified,Surgery,1587
8867,c4310ddd-cd36-4f3b-92e0-8ed051737624,Doctor,10,Uncertified,General,5840
8868,59d23f31-7c60-4faa-98e5-ef0b8f3ae537,Doctor,38,Uncertified,General,998
8869,34336fd9-5dc1-4ba0-8e3b-044173d03eba,Midwife,22,Certified,Obstetrics,3614
8870,900e0786-0aa3-4c8a-ae5e-ae54d08cd4b1,Doctor,15,Certified,Obstetrics,193
8871,1388d21e-6053-42f3-bee5-3a20b7e4590d,Midwife,31,Certified,Obstetrics,3475
8872,052765ed-a196-4992-af1a-e95e38a47343,Nurse,3,Certified,General,5687
8873,ce976f2e-4fcf-4110-89db-d7b210aa7cac,Doctor,2,Uncertified,Pediatrics,2454
8874,f71337da-ca57-4b12-860a-37ad68481a2f,Doctor,9,Certified,Obstetrics,9931
8875,7b7d91d4-f531-4226-9f2c-da971bbcd2e9,Midwife,25,Certified,Pediatrics,4122
8876,d4cdf91b-907b-4286-b5c5-71aa285ff996,Doctor,32,Certified,Surgery,4461
8877,122bd073-49fa-4f06-a810-b3cbf84ba4e1,Doctor,25,Uncertified,General,4017
8878,6d680a1c-3619-4d80-8eae-0439a863da0f,Midwife,3,Certified,Surgery,1881
8879,f3f54308-87d4-4e6d-93fe-da787e39a37c,Midwife,4,Uncertified,Obstetrics,7923
8880,c7d8ca9f-917b-4af7-a33a-15ba03a331eb,Midwife,19,Certified,General,3103
8881,b58b82e7-2758-47ee-b8dd-cdccb8531458,Doctor,11,Certified,Surgery,7981
8882,b91cb4a0-c5ee-4f8c-85a3-1cafbae1a218,Doctor,3,Uncertified,Pediatrics,4415
8883,44239cd4-9767-4ed8-a478-329586393390,Nurse,25,Uncertified,General,4739
8884,17658f16-f5d5-4a90-9222-f1be0a308019,Midwife,35,Certified,Obstetrics,4863
8885,308982ec-d51d-4f01-93de-70ff74c07063,Doctor,23,Certified,General,4297
8886,3f98ce50-c01b-45b0-88ab-3a06e27868f2,Midwife,4,Certified,Surgery,7455
8887,07283600-7c0a-4613-b4f7-9201f3197ce6,Midwife,32,Uncertified,General,7113
8888,876e4f34-19f1-433c-b5bc-54439e7dea15,Doctor,5,Certified,Surgery,6419
8889,75788cd5-d560-4029-a97f-ec0f43b4e0b9,Midwife,13,Certified,Pediatrics,318
8890,771b5417-8d48-4a0c-8e9c-67b9974fae9c,Midwife,31,Uncertified,Pediatrics,3539
8891,3befd11c-b2b2-4e0c-8cb8-412379e12340,Doctor,3,Uncertified,Obstetrics,3261
8892,a3109440-f899-4213-b755-540679cdf8d9,Midwife,24,Uncertified,Surgery,2656
8893,cd4d475e-6a88-4c46-b986-16f51b072b29,Doctor,25,Certified,General,2691
8894,728adc3d-24a8-4550-8b6e-7c599234c7c4,Midwife,9,Uncertified,Pediatrics,4503
8895,7d86d104-2b5d-4716-9c0f-e54b58544c3a,Doctor,16,Certified,Pediatrics,152
8896,0c1c78e7-ed2d-42eb-a9ed-7ba24f3d3990,Midwife,39,Uncertified,General,7906
8897,f82f9674-0427-42d9-8b0a-dcaf15970500,Nurse,11,Certified,Surgery,2229
8898,e97f98c9-9bf8-490b-a323-de706653ae5b,Nurse,13,Certified,General,3693
8899,787c6e48-7149-4ef8-909c-df45a6dd7845,Doctor,29,Certified,Surgery,3929
8900,982adac8-006a-4215-8d31-83764ac436fa,Doctor,3,Uncertified,Pediatrics,3906
8901,10200d82-0e17-43c7-b642-528eb064eb84,Nurse,36,Certified,General,802
8902,5ed21d4c-21dc-40f9-b725-465e837d84fb,Doctor,31,Uncertified,General,7274
8903,c851a77c-b066-426e-acf3-24d5a1354e25,Midwife,7,Uncertified,Surgery,3254
8904,ddd629e4-be61-49bc-a19b-62e265f241d4,Doctor,5,Uncertified,Obstetrics,3190
8905,60bfdb5f-0239-479e-8b4f-4ab61243cd60,Midwife,23,Uncertified,Obstetrics,5515
8906,e9107c1f-86d2-4d72-80d3-df6e18001549,Doctor,14,Certified,Surgery,681
8907,cf8ece69-3e61-4141-8954-58de56b72970,Midwife,9,Uncertified,General,3938
8908,7fe7929f-01a8-4a3d-8a7f-ef8d742a18be,Midwife,27,Certified,Obstetrics,8695
8909,19a90b0e-054b-4638-9450-12c70ff6d461,Nurse,6,Uncertified,Obstetrics,1989
8910,c0135411-2650-499d-ab51-d5b401946e64,Midwife,38,Uncertified,Surgery,9599
8911,1de14ac0-b993-4694-a1e5-85be23f5b1b9,Midwife,1,Certified,Pediatrics,5030
8912,8f42235a-6550-462c-b3c5-b29f2b558b40,Midwife,32,Certified,Obstetrics,1651
8913,fa91a730-dfbc-444b-b7da-7a11d42a0779,Nurse,34,Uncertified,Pediatrics,120
8914,5191cd6a-0ab5-4dac-9d32-3961f1a43bbd,Doctor,14,Uncertified,Obstetrics,8308
8915,092779d4-bec5-4cab-9849-4b7618863eb1,Midwife,19,Uncertified,Obstetrics,1943
8916,d50d51b5-f76b-480a-ac36-4dd51f347d31,Doctor,12,Uncertified,Pediatrics,5136
8917,e4a8354e-ea1a-4306-82e9-1d65139fa9fc,Doctor,20,Uncertified,General,6578
8918,bbe36494-1173-4088-a89e-3ed88bca4824,Midwife,33,Uncertified,Pediatrics,3088
8919,ca2a35c3-3228-4260-90f8-868860f93f41,Nurse,37,Uncertified,Pediatrics,7266
8920,1ca59971-9688-4dd1-b9ed-8cad44c38dc5,Midwife,29,Certified,Surgery,4373
8921,ea780183-61cc-4e45-886c-0efe015435b8,Nurse,25,Certified,Surgery,8705
8922,84a641c5-9db1-46a4-afb5-f47d769464d4,Midwife,21,Certified,General,1088
8923,109539e0-d7d4-480d-ba13-2566e6a7b865,Nurse,16,Uncertified,Surgery,9516
8924,1c21515b-fb11-4dc5-96bb-889f0a278efa,Midwife,30,Uncertified,Obstetrics,1060
8925,1450b807-4e0e-421b-9d26-f1604817c190,Midwife,29,Certified,Surgery,6292
8926,f0acce13-cda3-4d5a-8a9e-90b614e1521c,Doctor,29,Certified,Obstetrics,7841
8927,3ab82037-6cf0-4371-be0a-5454c6e6c2ba,Nurse,21,Certified,Pediatrics,4766
8928,265a904c-8f03-4649-adf1-f307d60088f3,Doctor,7,Certified,Surgery,9454
8929,1cb0dd20-5ce0-4199-a6dc-f095be621d8c,Doctor,9,Certified,Pediatrics,1684
8930,c5e3f524-41dd-4517-a192-023b91426c7d,Nurse,35,Uncertified,Surgery,7541
8931,eac62d03-f84e-48f9-a97f-a32e229721a9,Doctor,2,Certified,Surgery,6283
8932,81c23330-5450-4510-afd8-5485970f1058,Doctor,33,Uncertified,Surgery,1477
8933,6ec142ca-1f1d-4fa9-a2da-73bea19139ec,Midwife,21,Uncertified,General,147
8934,101b14a7-1bc9-492b-a556-ada07231720f,Midwife,21,Certified,General,5667
8935,050f08a6-7c14-4e97-9fd4-e0c2e5f33e3d,Midwife,29,Certified,Surgery,4991
8936,d00feb4e-27eb-4483-8863-5a68de1d0e55,Doctor,6,Certified,General,6599
8937,4d2a0724-da92-491e-80d0-c50853a693f9,Nurse,2,Uncertified,General,9749
8938,63f62d0b-9856-43ee-9083-abf6c964bce7,Midwife,19,Certified,Obstetrics,9921
8939,f8d9033d-0939-4f90-93ab-c02650eee904,Midwife,31,Certified,Pediatrics,4858
8940,ec6dcd0f-4681-44da-b4c3-940928345b3b,Doctor,25,Uncertified,Obstetrics,8615
8941,b74bf73d-e6ab-44da-a81c-45f5bd23645a,Midwife,2,Uncertified,Surgery,1647
8942,a9d2faaf-84ac-4238-9830-675b1568acdc,Midwife,36,Uncertified,General,9205
8943,ea7aa9ed-2455-4113-8af2-c75df6e39260,Nurse,4,Certified,General,1703
8944,436c836a-ccab-4b5f-9575-ef18535a7e7a,Midwife,15,Certified,Obstetrics,4150
8945,54d25b61-0ce7-4887-865e-2e70a2f291f8,Midwife,14,Uncertified,Surgery,5801
8946,5864f696-f291-4077-b773-6f87b2003c36,Doctor,19,Uncertified,Pediatrics,2889
8947,5424b149-f88c-4bbe-964d-d2e59e20d3db,Doctor,4,Uncertified,General,8401
8948,2bae5d04-e150-414f-bb9d-d20300815972,Midwife,17,Certified,Pediatrics,1102
8949,407809b7-f7e8-46b4-a443-3b5e4b5dc077,Nurse,30,Uncertified,Surgery,3217
8950,6b3f0398-2368-457a-8471-1b28a69dfe1c,Doctor,17,Certified,General,1843
8951,5ff2d515-f700-4e39-bebf-642f371be782,Midwife,32,Certified,Pediatrics,1402
8952,a8d2a8a6-1d88-4be4-ba26-318c2def9c1d,Doctor,34,Uncertified,Pediatrics,2427
8953,49987625-5202-4cb0-a11d-89ec76839ecf,Midwife,15,Uncertified,Surgery,7150
8954,f16a033f-7f6b-46f5-b150-55a780d0d17a,Midwife,17,Certified,Obstetrics,7077
8955,f63163ea-afb1-4e6b-9807-7c351ffc8cd0,Doctor,31,Certified,Pediatrics,1446
8956,2791fffc-009c-48ed-a754-83a131bd5066,Doctor,12,Uncertified,Obstetrics,7611
8957,b0b14b86-1710-459d-a68f-06dd044207c8,Midwife,33,Uncertified,Pediatrics,9543
8958,a3382729-cd4e-4ad8-9d98-b4b234d3e3be,Midwife,14,Uncertified,Pediatrics,3051
8959,1b1a14b6-3c2f-450f-83ac-34f821589df4,Midwife,18,Uncertified,Pediatrics,2251
8960,7319ce35-6a52-47d5-8625-935fc734a5b4,Doctor,15,Certified,Pediatrics,7537
8961,c92d313f-bb66-4aec-94ea-6d806ce136ea,Nurse,8,Certified,General,2240
8962,4ea623e3-47b2-4835-b655-4281d10ef70c,Nurse,23,Uncertified,Obstetrics,7688
8963,2d89fbf1-2ace-4715-a269-1f3c849fc191,Midwife,4,Certified,Pediatrics,5646
8964,8dfcd9f8-7d3b-45a2-bedd-0dd182a1bd00,Nurse,37,Certified,Pediatrics,9919
8965,31ff5329-e97a-4e63-bfbe-54ac02c8de3b,Nurse,32,Certified,Obstetrics,9251
8966,ebd21987-0b3c-462a-8fd0-e20d9d6cca22,Midwife,28,Uncertified,Surgery,7668
8967,9cb52833-4c9d-4256-a603-203dd585db0d,Midwife,38,Uncertified,General,2108
8968,b2ae142c-0802-49aa-bafa-ec956eb1ae28,Nurse,18,Uncertified,Surgery,5983
8969,6adbf03c-62fe-43b0-aa1c-d086941fc7cf,Midwife,2,Uncertified,Pediatrics,2778
8970,c1f4ebf5-72f9-4cfd-9df1-502364334975,Midwife,24,Uncertified,Surgery,9034
8971,915213e8-2cb4-4c34-afde-d069d633b48c,Doctor,14,Certified,General,6615
8972,281aca54-a1fd-4742-8819-fa9960db057b,Doctor,35,Certified,Surgery,5231
8973,9bd2e9ae-b584-4e0e-8ac2-f47ef283a8a2,Midwife,31,Uncertified,Pediatrics,9957
8974,a6972800-f20a-4a14-af25-29d5d957f7c8,Midwife,1,Uncertified,Pediatrics,6155
8975,9924d064-9c25-4228-9826-d4da4fd7cd11,Doctor,27,Uncertified,General,6748
8976,a32f0b9a-fb12-45ff-a82c-428511f01e84,Nurse,21,Certified,Pediatrics,6957
8977,b6fb3783-cac1-49a1-81cb-f6610aa3e555,Midwife,39,Certified,Obstetrics,6275
8978,6a3f3be2-fbe6-47f9-9f7d-81937e253b38,Nurse,5,Certified,Pediatrics,2928
8979,98692735-ff68-40a2-925d-81aa4c3cf681,Nurse,18,Certified,Obstetrics,1126
8980,fcc810a4-41cc-43a2-9d6b-05ac53e090d0,Doctor,18,Uncertified,Pediatrics,7605
8981,a350b1d4-521b-480e-b858-7d06d4989921,Midwife,7,Certified,Surgery,868
8982,bb9fe5e8-43c2-44ca-9944-a886808b902f,Doctor,35,Uncertified,Obstetrics,6533
8983,581baf18-6833-46fc-a8c7-037a4dffc5e1,Midwife,35,Certified,General,7155
8984,f2538acb-b78b-4ca6-b639-a55a77c00d08,Midwife,19,Uncertified,Surgery,9904
8985,d0b27053-b018-412c-bec0-03461e37bdbb,Nurse,27,Certified,General,9267
8986,1c7b9285-7340-456b-a21e-a21be673b335,Doctor,3,Uncertified,General,6830
8987,2ad4f90c-4131-433e-b290-b6635835e546,Midwife,16,Certified,Pediatrics,1905
8988,94fed31e-bf12-407e-8082-1c7f7730e7c2,Midwife,9,Certified,General,8462
8989,2cace42c-d7a2-4db7-a2b7-7abd363efe12,Doctor,24,Uncertified,General,4142
8990,76d9d5e9-d952-49f9-a8af-0e7785686b37,Doctor,29,Certified,Obstetrics,1170
8991,eff1d130-2561-4ee6-b708-e237c50e8a5e,Midwife,15,Certified,Obstetrics,9782
8992,ce4a7635-2c6c-4b91-86df-af7dc87208ef,Midwife,9,Uncertified,Surgery,3536
8993,6d1eb722-60ab-4c7f-847b-90ed77eba921,Midwife,17,Certified,Pediatrics,1896
8994,c1954dc1-41ce-4829-9206-98f1f5fb2fbd,Doctor,29,Certified,Surgery,9666
8995,4a1eb843-a1ae-410b-88c7-8c39bbcf7d2c,Nurse,26,Certified,Pediatrics,5271
8996,4e1c47d7-dc7a-48de-bfe7-0e6920ca811a,Doctor,38,Certified,General,2655
8997,cc8b1f33-c53b-41ac-9813-1e59c4bb1226,Doctor,30,Uncertified,General,8993
8998,b047a34e-6da8-4f2f-bb14-5b844a25fb61,Nurse,27,Certified,Pediatrics,6111
8999,466f629c-a0c5-4b2b-97bf-3ee14e2bad04,Doctor,34,Certified,Pediatrics,578
