socioeconomic_key,employment_status,income_level,access_to_healthcare,education_level,insurance_coverage
8335,Employed,8622.895918478913,Poor,Secondary,Yes
8336,Unemployed,7486.306880602759,Good,Secondary,No
8337,Unemployed,2537.815335572037,Moderate,Tertiary,Yes
8338,Unemployed,405.02987279263067,Moderate,Secondary,No
8339,Student,9833.467539345904,Moderate,None,Yes
8340,Unemployed,4600.927920615261,Moderate,Primary,No
8341,Unemployed,2818.908770425662,Poor,Secondary,No
8342,Student,8136.222011605045,Poor,Primary,Yes
8343,Student,1795.6469884551993,Poor,Primary,Yes
8344,Student,5119.381511123461,Poor,Secondary,No
8345,Unemployed,4250.486827860803,Good,Secondary,Yes
8346,Unemployed,1353.3224929485782,Moderate,Tertiary,No
8347,Student,6784.690391942902,Poor,None,Yes
8348,Employed,8842.692243822794,Poor,None,No
8349,Unemployed,9294.651877974844,Moderate,Primary,No
8350,Unemployed,5604.960571154372,Poor,Secondary,Yes
8351,Unemployed,246.40528576877233,Poor,Primary,Yes
8352,Employed,3926.528322458858,Poor,None,Yes
8353,Employed,5541.032021924038,Good,Tertiary,Yes
8354,Employed,9686.466469496727,Poor,Primary,No
8355,Student,4496.568082901035,Moderate,None,Yes
8356,Unemployed,3586.920358346754,Good,Tertiary,No
8357,Employed,9237.167801067211,Good,Secondary,No
8358,Unemployed,4470.953749216467,Good,Primary,Yes
8359,Student,9565.821144201884,Good,Tertiary,Yes
8360,Student,3247.5834813995502,Good,Secondary,Yes
8361,Unemployed,7481.915028286372,Moderate,None,Yes
8362,Unemployed,8450.136828018773,Poor,None,Yes
8363,Unemployed,8881.366337660595,Poor,Primary,Yes
8364,Employed,3040.6591473962944,Poor,Primary,Yes
8365,Employed,9841.348786741057,Good,None,Yes
8366,Unemployed,7452.978929163367,Good,Secondary,No
8367,Employed,1599.137002426381,Good,Secondary,Yes
8368,Student,7619.055808338267,Good,Tertiary,No
8369,Employed,8355.629256425585,Moderate,Tertiary,Yes
8370,Employed,1903.370323913475,Poor,Tertiary,Yes
8371,Employed,1782.7545465782275,Moderate,Primary,No
8372,Student,1396.0062641805496,Poor,Primary,Yes
8373,Unemployed,5009.828099452741,Poor,None,Yes
8374,Employed,7194.486556743976,Good,Tertiary,Yes
8375,Employed,3851.7638494749767,Good,None,Yes
8376,Student,675.650960457255,Good,Primary,Yes
8377,Unemployed,3660.9082969925144,Moderate,Secondary,No
8378,Employed,7049.267248488998,Moderate,None,Yes
8379,Student,1067.3481077064962,Good,Tertiary,No
8380,Unemployed,5610.832436807638,Poor,Tertiary,Yes
8381,Unemployed,6077.746557175755,Moderate,Tertiary,Yes
8382,Unemployed,6544.665929216162,Poor,Secondary,Yes
8383,Student,3524.337779346308,Poor,Secondary,No
8384,Student,9280.880342962635,Good,Primary,Yes
8385,Student,9950.226015773052,Good,Secondary,No
8386,Employed,8385.66716088644,Poor,Tertiary,No
8387,Unemployed,1180.6809144134156,Good,Primary,No
8388,Student,2752.3585654193985,Good,None,Yes
8389,Unemployed,2092.049637792904,Poor,Tertiary,Yes
8390,Unemployed,623.818169124922,Poor,None,No
8391,Unemployed,8972.585130179585,Poor,Tertiary,Yes
8392,Employed,1963.9311852614373,Moderate,Primary,Yes
8393,Student,3824.3794397871966,Poor,Tertiary,Yes
8394,Student,3812.6108252245194,Good,Primary,No
8395,Student,7794.137993157887,Poor,Secondary,No
8396,Unemployed,4534.740197173812,Good,Primary,No
8397,Unemployed,3773.9868892246914,Poor,Primary,No
8398,Student,2725.9055380467858,Poor,Tertiary,Yes
8399,Employed,5316.869566438623,Poor,Secondary,Yes
8400,Unemployed,1231.7244846610276,Good,None,Yes
8401,Student,6209.551120360506,Poor,Primary,Yes
8402,Unemployed,8250.549951795578,Moderate,Tertiary,Yes
8403,Unemployed,9281.766853378935,Moderate,Primary,Yes
8404,Employed,6349.996101872611,Moderate,Secondary,Yes
8405,Student,8237.355137298771,Moderate,Primary,Yes
8406,Student,2341.099190244849,Moderate,Primary,No
8407,Student,5190.384412139527,Moderate,Secondary,No
8408,Unemployed,2910.9986415430412,Good,Secondary,Yes
8409,Unemployed,9997.760661036802,Moderate,Tertiary,No
8410,Student,3820.7470183538344,Good,Primary,No
8411,Student,2309.006209233618,Good,None,Yes
8412,Unemployed,7743.781993693526,Good,None,No
8413,Unemployed,4646.849347277334,Good,Secondary,Yes
8414,Unemployed,1357.1360836869337,Poor,Primary,No
8415,Unemployed,7905.469706508649,Poor,Primary,No
8416,Employed,4874.9840746729,Good,Tertiary,No
8417,Employed,7912.047559201249,Poor,None,Yes
8418,Employed,7536.929889444035,Moderate,Secondary,Yes
8419,Unemployed,5745.458428050486,Poor,Secondary,No
8420,Unemployed,7227.997645979451,Good,Secondary,No
8421,Unemployed,8577.53404571813,Good,Tertiary,Yes
8422,Unemployed,4542.874494041399,Moderate,Secondary,Yes
8423,Employed,9565.865738328346,Moderate,Secondary,No
8424,Unemployed,1901.2316530205742,Good,Secondary,Yes
8425,Employed,9698.154466823727,Poor,Secondary,Yes
8426,Employed,2409.576855420859,Good,Primary,No
8427,Unemployed,5119.307197150788,Good,Tertiary,No
8428,Student,4751.829143647824,Good,Primary,Yes
8429,Unemployed,697.0363349381238,Moderate,None,Yes
8430,Employed,1990.6826411675586,Poor,Primary,Yes
8431,Unemployed,8316.301735792727,Moderate,Primary,Yes
8432,Unemployed,2831.9207377423436,Poor,Secondary,Yes
8433,Employed,163.5442823248631,Poor,Secondary,Yes
8434,Unemployed,8262.664131657168,Good,Secondary,No
8435,Unemployed,9525.285221769256,Moderate,Primary,No
8436,Unemployed,5368.077373991411,Good,Primary,No
8437,Employed,6016.793323150688,Poor,Secondary,Yes
8438,Student,1220.6239801620686,Poor,Secondary,No
8439,Unemployed,9479.202841158212,Moderate,Tertiary,No
8440,Employed,2199.031997914241,Moderate,None,Yes
8441,Employed,5537.400239873942,Poor,Primary,No
8442,Student,9654.361927793438,Good,Secondary,No
8443,Unemployed,4531.904970239539,Poor,Secondary,No
8444,Unemployed,1021.1407024900205,Poor,Primary,No
8445,Unemployed,2230.793444698275,Good,Secondary,No
8446,Unemployed,807.3505421010324,Moderate,None,Yes
8447,Employed,4100.368738598854,Good,None,No
8448,Unemployed,5931.674833486931,Poor,Tertiary,No
8449,Employed,4545.380230393593,Poor,Primary,Yes
8450,Student,3509.9900425210503,Good,Primary,Yes
8451,Unemployed,1746.3627385144905,Poor,Tertiary,Yes
8452,Employed,7018.547495177451,Poor,Secondary,Yes
8453,Employed,9652.710166467803,Good,None,Yes
8454,Student,3369.5792583349207,Good,Secondary,Yes
8455,Student,5257.28372338844,Poor,Secondary,No
8456,Student,1734.5800635262303,Moderate,Primary,No
8457,Unemployed,837.6080445247896,Moderate,Tertiary,Yes
8458,Unemployed,1754.2232460858008,Poor,Secondary,Yes
8459,Unemployed,1012.444567632118,Moderate,None,Yes
8460,Employed,6206.939907687652,Moderate,Secondary,No
8461,Student,6586.504416254584,Poor,Primary,Yes
8462,Student,9985.79104428371,Good,Primary,Yes
8463,Unemployed,9918.209358077136,Moderate,Secondary,No
8464,Unemployed,4474.015216311653,Moderate,Secondary,No
8465,Employed,2370.5025611874207,Poor,Tertiary,Yes
8466,Student,4956.825892514037,Good,Tertiary,No
8467,Employed,8986.786418962414,Good,Secondary,No
8468,Employed,6850.647439760072,Good,Secondary,No
8469,Student,6228.5560243417685,Poor,None,No
8470,Unemployed,6987.450152893339,Moderate,Secondary,Yes
8471,Employed,1611.6766170462201,Poor,Primary,Yes
8472,Unemployed,3874.6391779116148,Moderate,Tertiary,No
8473,Employed,2004.334674569771,Good,Tertiary,Yes
8474,Employed,9497.643497217197,Moderate,Primary,No
8475,Unemployed,2026.3853048906892,Moderate,Primary,Yes
8476,Student,1898.166103522332,Good,Secondary,Yes
8477,Student,9072.653667537288,Good,Primary,Yes
8478,Unemployed,9496.531131504962,Moderate,Secondary,No
8479,Student,7150.437655417324,Good,None,Yes
8480,Employed,9984.994202898299,Good,Primary,No
8481,Student,598.9111711107938,Poor,Secondary,Yes
8482,Unemployed,7222.427777850637,Poor,Tertiary,Yes
8483,Unemployed,1954.965044945394,Moderate,Secondary,Yes
8484,Student,3826.3137378912456,Moderate,Primary,No
8485,Unemployed,3010.937518024914,Moderate,Tertiary,Yes
8486,Student,8703.238848216399,Poor,Tertiary,No
8487,Student,1262.3471547518473,Poor,Tertiary,Yes
8488,Unemployed,3158.758237695164,Poor,None,Yes
8489,Unemployed,7588.881433509505,Good,Primary,Yes
8490,Student,7507.827819020522,Good,Primary,No
8491,Unemployed,5458.402282080391,Moderate,None,No
8492,Student,8148.37804827017,Moderate,Primary,No
8493,Unemployed,940.5822432730579,Good,Tertiary,No
8494,Student,147.90586711392845,Poor,Tertiary,Yes
8495,Student,1122.1883616975451,Moderate,None,No
8496,Student,8201.123381959038,Moderate,Secondary,Yes
8497,Student,5007.435431564234,Poor,Tertiary,Yes
8498,Student,3904.6326091332185,Moderate,None,No
8499,Unemployed,2420.2105201199875,Good,Secondary,No
8500,Unemployed,1385.3138374125638,Poor,Secondary,Yes
8501,Employed,5835.264957870334,Moderate,Primary,No
8502,Unemployed,6440.715621508329,Moderate,Primary,No
8503,Employed,594.6511608121004,Poor,None,Yes
8504,Student,821.079206094197,Good,Tertiary,No
8505,Student,7312.753258086223,Poor,None,No
8506,Employed,4408.51798750725,Moderate,None,No
8507,Employed,3232.9926120258547,Poor,None,Yes
8508,Employed,4887.432127571965,Moderate,Secondary,Yes
8509,Student,2030.3154252637682,Moderate,Tertiary,Yes
8510,Employed,357.27004485531234,Poor,Secondary,Yes
8511,Unemployed,3545.099578418899,Good,Tertiary,No
8512,Unemployed,3335.7824843837216,Moderate,Secondary,No
8513,Unemployed,4083.6137924850736,Moderate,Secondary,Yes
8514,Employed,5090.36938828135,Moderate,Primary,No
8515,Student,8020.740657146833,Good,None,No
8516,Unemployed,9060.074019089416,Poor,None,No
8517,Unemployed,1860.0913504554514,Moderate,None,Yes
8518,Student,4036.0071316982544,Good,None,No
8519,Student,332.930897753698,Poor,Primary,No
8520,Employed,6494.233285060559,Good,Primary,No
8521,Student,3546.426839469997,Poor,Secondary,Yes
8522,Unemployed,4372.380154568014,Good,None,No
8523,Student,760.7299103413052,Moderate,Primary,Yes
8524,Employed,8447.261267645135,Moderate,Tertiary,No
8525,Unemployed,7350.704269019126,Good,None,No
8526,Unemployed,1704.028569593126,Poor,Tertiary,No
8527,Unemployed,157.22155026781508,Moderate,Secondary,No
8528,Unemployed,1256.3948818674264,Poor,Primary,No
8529,Unemployed,4962.940593790039,Moderate,Tertiary,No
8530,Unemployed,8138.996219181841,Good,None,No
8531,Unemployed,7225.109364332068,Moderate,None,No
8532,Employed,6419.597617906012,Poor,Tertiary,Yes
8533,Employed,8008.949768956661,Poor,Secondary,Yes
8534,Employed,5166.388782605403,Good,Secondary,Yes
8535,Student,6688.534807210562,Poor,Tertiary,No
8536,Employed,8365.132972165136,Good,Tertiary,No
8537,Student,5588.546311318068,Moderate,None,Yes
8538,Employed,6093.091324321171,Poor,Primary,No
8539,Employed,6260.142491407244,Moderate,None,Yes
8540,Unemployed,9298.62810038793,Moderate,Tertiary,Yes
8541,Unemployed,4603.447959100425,Poor,Tertiary,Yes
8542,Employed,996.4211510600417,Good,None,Yes
8543,Student,8720.385597145707,Poor,None,Yes
8544,Unemployed,653.2902514424374,Good,Tertiary,Yes
8545,Student,556.7101714649868,Good,Tertiary,Yes
8546,Employed,2032.6436339919103,Moderate,Tertiary,Yes
8547,Unemployed,826.8426395571223,Poor,Tertiary,Yes
8548,Employed,5265.645038757148,Good,None,Yes
8549,Employed,8772.491079982025,Good,Primary,Yes
8550,Employed,2516.877733565214,Good,Secondary,Yes
8551,Student,596.0613640617214,Good,None,No
8552,Employed,2595.0083595478145,Poor,Primary,No
8553,Unemployed,2973.7014901768684,Poor,Tertiary,No
8554,Employed,8671.903356400517,Poor,None,No
8555,Employed,6607.055606811664,Good,Tertiary,Yes
8556,Student,1568.9291864740405,Poor,Tertiary,Yes
8557,Student,2965.9422678502115,Moderate,Primary,Yes
8558,Student,6336.0692947849275,Moderate,Primary,No
8559,Student,627.3324421421344,Poor,Primary,No
8560,Unemployed,6822.5688924070355,Good,Secondary,No
8561,Unemployed,8755.247533737369,Moderate,Tertiary,No
8562,Employed,8685.400330523998,Poor,Tertiary,No
8563,Student,685.4992416846842,Good,Primary,Yes
8564,Employed,8103.92275979182,Moderate,Tertiary,Yes
8565,Student,5064.50616281915,Good,Primary,Yes
8566,Employed,5053.366964380038,Moderate,Secondary,Yes
8567,Unemployed,5825.23372103041,Moderate,None,Yes
8568,Employed,4143.564909119144,Moderate,Tertiary,No
8569,Unemployed,7170.069669495174,Poor,Primary,No
8570,Unemployed,3289.12123259697,Moderate,Primary,Yes
8571,Student,7497.253529418905,Moderate,Tertiary,Yes
8572,Unemployed,9269.281424494855,Poor,Primary,Yes
8573,Student,1369.0658493671783,Good,None,No
8574,Unemployed,4506.96054904388,Poor,Tertiary,No
8575,Employed,285.5233129957487,Good,None,Yes
8576,Employed,4460.937511355993,Poor,None,No
8577,Unemployed,4428.572989094335,Moderate,Primary,Yes
8578,Unemployed,7292.287272125766,Poor,Secondary,No
8579,Employed,3609.0632747579734,Poor,Tertiary,Yes
8580,Employed,8878.706548158985,Poor,Secondary,No
8581,Unemployed,4048.506523891473,Poor,Primary,Yes
8582,Student,5570.74791400672,Poor,Secondary,Yes
8583,Employed,2669.7940313956788,Moderate,Tertiary,Yes
8584,Employed,1644.8398193864907,Good,None,Yes
8585,Student,6610.82175766876,Moderate,Tertiary,No
8586,Unemployed,4265.653196591003,Moderate,Primary,Yes
8587,Employed,6212.076896955665,Good,Primary,No
8588,Student,6125.519300441024,Poor,Secondary,No
8589,Unemployed,4943.615164970451,Poor,Secondary,Yes
8590,Employed,3090.30335717927,Good,None,Yes
8591,Student,2048.8417250423936,Moderate,Primary,No
8592,Student,1904.6662411649534,Moderate,Tertiary,No
8593,Student,5418.42043192092,Good,None,Yes
8594,Student,3037.244913724718,Poor,None,Yes
8595,Employed,5633.997300438134,Poor,None,No
8596,Student,7983.680757295035,Poor,Tertiary,Yes
8597,Student,5051.956806007446,Good,Secondary,No
8598,Student,4764.785518730346,Moderate,Secondary,No
8599,Student,9506.387252995022,Moderate,None,Yes
8600,Employed,3821.827424424388,Good,Tertiary,Yes
8601,Student,394.34925452577363,Moderate,Tertiary,Yes
8602,Employed,8828.894524024165,Moderate,Tertiary,No
8603,Unemployed,2321.935672996668,Poor,Primary,No
8604,Unemployed,6014.394068079035,Poor,Primary,Yes
8605,Unemployed,9382.364931332242,Good,Primary,Yes
8606,Unemployed,7473.149840073833,Poor,Tertiary,Yes
8607,Student,8355.071451133199,Good,None,Yes
8608,Unemployed,4292.401983452563,Moderate,Primary,No
8609,Employed,4645.760311613295,Poor,None,No
8610,Unemployed,688.2750721854661,Poor,Tertiary,No
8611,Student,6720.083649023818,Good,Tertiary,Yes
8612,Student,7468.204167341801,Poor,Primary,Yes
8613,Student,5343.372628738044,Moderate,None,No
8614,Employed,8542.498347602123,Good,Primary,No
8615,Employed,1183.420700932209,Good,Tertiary,No
8616,Student,970.9877742822489,Good,None,Yes
8617,Employed,1379.4412576149962,Poor,Tertiary,Yes
8618,Student,8643.2280387647,Moderate,Tertiary,Yes
8619,Unemployed,1949.6534860756517,Moderate,Secondary,No
8620,Employed,817.8817652130084,Moderate,Primary,No
8621,Student,7954.720594891939,Poor,Tertiary,Yes
8622,Unemployed,7009.436555755586,Moderate,Primary,Yes
8623,Student,1681.2852688185387,Good,Secondary,Yes
8624,Student,7657.611322617718,Moderate,None,Yes
8625,Employed,3014.3664434089274,Good,Primary,No
8626,Student,390.3119669233395,Good,None,No
8627,Student,445.20167327171737,Good,Primary,Yes
8628,Unemployed,1299.311069524624,Moderate,Secondary,Yes
8629,Unemployed,8211.297784636277,Poor,Primary,No
8630,Employed,4034.7306285344125,Moderate,Tertiary,Yes
8631,Student,3838.992226981434,Poor,Secondary,No
8632,Student,7953.861576972877,Poor,Tertiary,No
8633,Unemployed,6498.117196704823,Poor,Tertiary,Yes
8634,Unemployed,8834.955480053472,Good,None,No
8635,Student,346.32439799696124,Moderate,None,Yes
8636,Unemployed,1745.6148383722475,Poor,Primary,Yes
8637,Employed,8552.824525370637,Poor,Tertiary,No
8638,Unemployed,9609.03480263604,Good,Secondary,Yes
8639,Student,3018.6957237152187,Poor,Tertiary,No
8640,Employed,463.2092046332619,Moderate,Secondary,No
8641,Student,208.34800291536612,Good,Primary,Yes
8642,Student,386.50226261621873,Good,Secondary,Yes
8643,Student,6623.504109708885,Moderate,None,Yes
8644,Unemployed,2591.7431413572026,Moderate,Secondary,Yes
8645,Employed,3770.3659111156294,Good,Secondary,No
8646,Unemployed,3771.0380985720835,Good,Primary,Yes
8647,Student,2553.318997220089,Good,Primary,Yes
8648,Student,1880.8354313995007,Good,Tertiary,Yes
8649,Unemployed,5270.625848103224,Poor,None,No
8650,Unemployed,777.1262076784449,Moderate,Primary,Yes
8651,Employed,4633.356487255675,Poor,Tertiary,No
8652,Unemployed,4253.318007184204,Moderate,Tertiary,Yes
8653,Employed,2976.9608782455507,Moderate,Tertiary,Yes
8654,Student,912.8384375539702,Moderate,Tertiary,Yes
8655,Employed,6602.248672092993,Poor,Secondary,Yes
8656,Employed,6062.068213934535,Moderate,Tertiary,No
8657,Employed,7447.640096160632,Moderate,Secondary,Yes
8658,Unemployed,5368.011399929151,Moderate,Secondary,Yes
8659,Unemployed,5157.949083886652,Poor,None,Yes
8660,Unemployed,2515.450604720025,Good,Tertiary,Yes
8661,Student,4038.2881289011484,Poor,Primary,No
8662,Student,5407.2713996884395,Good,None,Yes
8663,Employed,826.315400750985,Poor,Secondary,Yes
8664,Student,7067.65283197973,Poor,Tertiary,Yes
8665,Student,9319.750026798274,Moderate,Tertiary,No
8666,Student,9698.7172236906,Poor,Secondary,Yes
8667,Unemployed,8139.344250862265,Good,Tertiary,No
8668,Student,8111.736868348856,Good,Tertiary,Yes
8669,Student,1736.2472341150115,Poor,Primary,Yes
8670,Employed,3343.2046365644114,Moderate,Secondary,No
8671,Student,7639.314755972273,Good,None,No
8672,Student,468.9489762956006,Poor,Tertiary,Yes
8673,Employed,916.6285611979584,Good,Tertiary,No
8674,Student,6423.571618044264,Moderate,Primary,Yes
8675,Unemployed,4399.581475291312,Moderate,Secondary,No
8676,Employed,6862.285107220777,Moderate,Tertiary,Yes
8677,Student,2641.477603095432,Poor,Secondary,Yes
8678,Student,902.5320698446923,Moderate,None,No
8679,Employed,8311.00790309189,Moderate,Primary,No
8680,Student,7848.383278088621,Poor,Secondary,Yes
8681,Unemployed,4679.598446581544,Poor,Primary,Yes
8682,Unemployed,8816.743302730696,Moderate,Tertiary,No
8683,Employed,2307.02755054881,Good,None,Yes
8684,Student,3734.829427497601,Moderate,Primary,Yes
8685,Unemployed,2502.7545929778034,Poor,Tertiary,Yes
8686,Employed,957.3551657621704,Poor,Primary,No
8687,Student,6562.657310698131,Good,Primary,No
8688,Student,5956.345434916176,Good,None,No
8689,Employed,4501.367863893575,Moderate,Secondary,No
8690,Unemployed,8613.777373002984,Good,Secondary,Yes
8691,Student,4987.229725207463,Moderate,Secondary,Yes
8692,Employed,4557.506491208589,Poor,None,No
8693,Employed,6846.558022204437,Good,Tertiary,Yes
8694,Student,473.8346079854971,Moderate,None,Yes
8695,Student,2858.310305047135,Moderate,Tertiary,No
8696,Unemployed,8353.38962271312,Moderate,Secondary,Yes
8697,Employed,1385.439131699051,Moderate,Tertiary,Yes
8698,Student,8208.241675927105,Good,Secondary,Yes
8699,Employed,6382.50525026513,Poor,Tertiary,No
8700,Unemployed,8031.734618392702,Poor,Secondary,No
8701,Student,872.8594962084188,Poor,Secondary,No
8702,Employed,7083.788054828775,Good,Secondary,No
8703,Employed,7808.62367425716,Good,None,No
8704,Unemployed,349.3824830083021,Moderate,Primary,No
8705,Employed,7301.443484485779,Moderate,Secondary,No
8706,Employed,4929.622016429728,Moderate,None,Yes
8707,Unemployed,227.71931042528536,Poor,Secondary,Yes
