facility_key,facility_name,facility_type,number_of_beds,number_of_nurses,number_of_doctors,distance_to_community,facility_location_key
8357,Trevino and Sons,Clinic,27,84,38,24.160927212340436,7816
8358,"Thompson, Bowen and Rodriguez",Hospital,379,39,1,24.347004855611853,2434
8359,Anderson-Cox,Maternity Home,120,65,27,17.10902931219663,7452
8360,Alexander-Owens,Hospital,146,93,3,28.843606143512044,1924
8361,"Lynch, Rodriguez and Rivera",Maternity Home,484,83,39,21.992799675445536,641
8362,"Johnson, Mitchell and Green",Maternity Home,201,55,9,9.993271141426765,9807
8363,Boyd Ltd,Hospital,282,67,40,18.35474713142615,1485
8364,Lucas and Sons,Maternity Home,32,12,28,16.35663139665816,5855
8365,Andrade-Watson,Clinic,303,38,21,17.450635826975983,3793
8366,Tanner Ltd,Hospital,80,29,28,24.550027508039157,1926
8367,"Foley, Beck and Richards",Maternity Home,22,48,45,15.335899735549246,1332
8368,Wilson-Day,Clinic,104,87,24,21.886351016915995,5453
8369,Smith-Thomas,Maternity Home,483,47,18,7.592843731914927,6334
8370,"Wilson, Nunez and Mcdonald",Clinic,465,54,9,27.968652162917483,7158
8371,Price LLC,Maternity Home,472,17,26,2.6828265656752737,2141
8372,Browning and Sons,Clinic,128,50,24,29.808039367205495,7576
8373,Hicks Group,Maternity Home,369,80,6,19.01692593797054,1644
8374,Jennings Inc,Clinic,296,83,12,14.151548911469682,6860
8375,"Brown, Gordon and Perez",Maternity Home,129,91,36,9.392385725138599,5098
8376,"Moore, Garcia and Pierce",Maternity Home,11,57,9,12.213742388277709,5903
8377,Bradley-Jones,Maternity Home,27,67,10,23.494456655063658,8191
8378,Ramos-Shelton,Hospital,166,6,3,4.26904559360891,3711
8379,Strickland-Wilson,Maternity Home,121,44,49,7.655285669882963,9988
8380,Howard PLC,Clinic,374,27,29,3.799448507935837,9870
8381,"Fleming, Freeman and Ramos",Hospital,356,63,7,12.856970134041593,2753
8382,Reed-Larson,Clinic,25,73,26,11.677958323816403,9596
8383,"Pittman, Miller and Boyer",Clinic,256,38,8,19.498668614416765,6194
8384,King LLC,Hospital,330,78,43,29.871905852980976,8431
8385,Smith and Sons,Hospital,468,31,13,26.78154215991213,7403
8386,Anderson Ltd,Maternity Home,487,59,35,26.42329300006964,319
8387,Newton-Meyer,Clinic,435,8,19,19.406674456631805,8754
8388,"Snyder, Salazar and Eaton",Clinic,313,72,46,8.19118806018284,5213
8389,"Bentley, Little and Gilmore",Hospital,88,76,22,11.584161225646698,3414
8390,Wheeler PLC,Maternity Home,366,74,16,7.578651694969172,6386
8391,Chavez-Sanders,Maternity Home,45,93,15,4.139011898171918,2660
8392,Wong Inc,Maternity Home,207,31,2,13.137334234197583,1508
8393,Smith-Norman,Maternity Home,420,51,38,26.936298059902832,7090
8394,Nelson Ltd,Hospital,132,44,21,22.340848907387013,4962
8395,"Stevens, Bailey and Garrett",Clinic,146,88,30,29.546653087634702,2021
8396,"Dawson, Thomas and Mccormick",Clinic,348,31,7,5.925032487516983,155
8397,"Wagner, Williams and Oneal",Clinic,496,11,31,15.066267269822252,8734
8398,"Ortega, Griffin and Jones",Hospital,107,27,41,23.812078351774787,7379
8399,Garcia-Sanchez,Maternity Home,111,88,41,13.867789787079113,7893
8400,Brown-Gardner,Clinic,483,68,49,10.71612593715447,1605
8401,Hernandez Inc,Maternity Home,21,33,35,24.495015740310315,9877
8402,Nichols PLC,Maternity Home,29,65,4,12.966210491552317,2537
8403,Ward and Sons,Clinic,68,48,34,27.39772532452155,9472
8404,Johnson PLC,Maternity Home,461,73,1,8.125201853222087,2900
8405,"Gonzalez, Simon and Keith",Clinic,346,31,10,26.903967262798325,5862
8406,"Hughes, Martinez and Chan",Clinic,379,16,30,8.425979148911361,5279
8407,Walker-Randall,Hospital,241,21,32,8.757972966895222,869
8408,Medina Ltd,Hospital,180,41,3,12.67546972654423,3014
8409,"Frazier, Wong and Miles",Maternity Home,295,38,10,15.52277448218733,3311
8410,Rodgers PLC,Maternity Home,297,98,9,12.604930179089147,683
8411,Owens PLC,Clinic,315,40,17,25.87825779859589,1462
8412,"Mccarthy, Wong and Patterson",Clinic,405,10,47,23.887515825727352,3830
8413,Williams Inc,Clinic,160,36,3,9.364918144881104,146
8414,Anderson-Scott,Maternity Home,389,77,27,15.394444524043191,1975
8415,"Garcia, Williams and Wells",Hospital,57,26,35,12.987793503950797,5628
8416,Bryant Group,Clinic,77,14,4,1.7765026655451666,1821
8417,Adams LLC,Maternity Home,187,33,4,22.469594247021732,6268
8418,Bauer Ltd,Hospital,373,15,49,5.531831701905992,7869
8419,"Massey, Flores and White",Maternity Home,193,96,32,28.03083758777347,6963
8420,Smith-Watson,Clinic,17,70,38,11.993574156373992,6476
8421,Khan PLC,Hospital,51,60,11,18.705513907088122,8797
8422,Dean Ltd,Maternity Home,452,89,44,24.567150265413485,6333
8423,Cox-Donovan,Maternity Home,164,99,39,5.490872326195084,1607
8424,Jacobs-Thomas,Maternity Home,288,62,45,16.2799769167278,4240
8425,Cooper-Price,Hospital,57,56,6,7.198851848482401,1548
8426,Greene Group,Maternity Home,291,65,35,15.339155496783134,6974
8427,Jimenez-Young,Hospital,12,21,46,17.425136901120744,2773
8428,Navarro-Cochran,Hospital,76,95,32,5.157318887224989,1988
8429,"Fischer, Mason and Perry",Clinic,384,34,46,17.466475474193803,9578
8430,Mathis and Sons,Maternity Home,102,76,23,13.701749377270591,2897
8431,"Gomez, Rodriguez and Harmon",Hospital,91,41,42,15.707789298672328,6976
8432,Mclean-Alexander,Maternity Home,334,9,37,27.158513859753306,8175
8433,Case LLC,Hospital,105,30,26,14.565713550069402,9138
8434,Snyder-Ellis,Maternity Home,285,74,34,14.336841303808601,9498
8435,Stephens PLC,Hospital,375,84,38,14.164918381718724,6583
8436,Burgess-Morrow,Clinic,293,5,11,18.730848015445314,8351
8437,Martin and Sons,Clinic,241,13,21,11.088767729698125,6014
8438,Mcdaniel Ltd,Hospital,200,89,43,24.060666881162497,1351
8439,Contreras-Ali,Clinic,395,75,24,8.652898388086095,7685
8440,Phillips-Myers,Maternity Home,101,68,15,9.056431402992335,7058
8441,Thompson-Coleman,Hospital,454,83,3,17.70363216092317,9847
8442,"Robinson, Phillips and Frazier",Clinic,372,28,2,7.870691497463174,7986
8443,Trujillo Group,Clinic,434,9,7,2.7893912724613035,5876
8444,Sutton and Sons,Clinic,100,55,5,6.2470076447227285,7281
8445,"Lambert, Brooks and Phillips",Hospital,265,42,45,27.4183555924633,3031
8446,Rodriguez Group,Hospital,125,33,40,0.41994764310751365,676
8447,"Mclaughlin, Clark and Leblanc",Clinic,370,50,29,4.09049540812193,369
8448,Mendoza-Skinner,Maternity Home,277,56,41,22.765385090140906,6771
8449,Edwards-Ryan,Clinic,336,50,32,29.39783915783716,9396
8450,"Hughes, Dixon and Webb",Maternity Home,56,79,30,20.676740335522393,3361
8451,Robinson PLC,Hospital,400,72,8,27.677801156121415,1472
8452,"Chan, Hall and Johnson",Maternity Home,322,63,32,25.67154912565781,5352
8453,"Robinson, Vega and Knapp",Clinic,167,14,42,14.45110754299595,1349
8454,Morales and Sons,Clinic,194,8,2,10.072345036199868,3017
8455,"Cameron, Cannon and Ray",Clinic,281,56,10,19.003912124926533,670
8456,Francis and Sons,Hospital,89,78,43,16.05324698752525,5728
8457,"Travis, Wheeler and Stanley",Hospital,198,22,43,0.8722966573631564,1255
8458,Olson Inc,Clinic,185,80,37,28.72318538546693,2009
8459,Rivera-Walker,Clinic,25,55,46,17.150396227662974,827
8460,Williams LLC,Clinic,403,27,3,26.24730457116231,2312
8461,Bennett Ltd,Hospital,207,29,23,22.065442113029302,8642
8462,Riley Inc,Maternity Home,206,64,34,10.29090650162964,8741
8463,"Hayes, Anderson and Moore",Maternity Home,470,41,18,27.044623966812537,1635
8464,Martinez-Lee,Maternity Home,155,72,33,23.733628357833073,7909
8465,Herrera Group,Clinic,388,81,33,12.95076964442618,3670
8466,"Silva, Zhang and Morales",Hospital,163,22,17,25.230299615296342,9831
8467,Charles Group,Clinic,314,33,6,8.219414747437476,4720
8468,Byrd-Fox,Maternity Home,443,34,13,20.153436016871552,4449
8469,"Tyler, Acosta and Douglas",Clinic,30,96,21,3.525994272206629,1008
8470,"Woods, Mitchell and Mendez",Maternity Home,313,11,31,25.986455288867994,1011
8471,"Burke, Stewart and Spears",Hospital,70,92,21,21.910036741742008,7665
8472,Rodriguez Inc,Maternity Home,427,45,33,4.661778154703533,2801
8473,Ramirez Group,Maternity Home,267,78,28,0.7379046973407424,8502
8474,Travis-Kelly,Maternity Home,476,41,6,11.757049458401376,7728
8475,"Davis, Harvey and Alvarado",Clinic,171,31,8,20.290650460255964,7529
8476,Reynolds Group,Maternity Home,292,25,13,8.566107454530469,8348
8477,Welch Ltd,Hospital,158,47,34,29.20033012062177,9829
8478,"Edwards, Hensley and Davis",Maternity Home,347,55,40,28.04697350753811,5058
8479,Gonzalez-Davis,Maternity Home,210,97,22,17.978419889176102,4462
8480,"Murray, Friedman and Wall",Maternity Home,417,75,1,9.536412270343147,3153
8481,Meyers-Garner,Clinic,157,17,13,26.898450630487094,7808
8482,Garcia-Carlson,Hospital,188,57,1,24.123778138809637,7839
8483,"Jenkins, Freeman and Castro",Clinic,163,91,10,2.676015146601139,3131
8484,Davis and Sons,Clinic,198,67,5,14.342052605821603,9453
8485,"Farrell, Page and Wong",Maternity Home,6,61,20,29.438325366741037,4568
8486,"Brown, Moreno and Gould",Clinic,219,29,13,13.671770690316192,5535
8487,"Williams, Gallagher and Day",Hospital,179,17,37,27.99396325101175,4470
8488,Porter Group,Maternity Home,79,41,10,29.320951374517758,3381
8489,Bailey-Pope,Maternity Home,289,34,3,11.68204151474149,1631
8490,"Jackson, Price and Lang",Hospital,131,94,34,28.940298463622433,9338
8491,"Lee, Mccall and Lang",Clinic,494,16,34,4.224422045067972,6777
8492,Jones PLC,Hospital,487,69,30,4.887571391026482,36
8493,"Rivera, Lane and Webster",Maternity Home,53,22,37,8.368647946464097,725
8494,Collins PLC,Clinic,461,89,4,14.07992998345011,9669
8495,Sanchez Ltd,Clinic,36,66,34,5.512640780097815,2507
8496,Guzman Ltd,Maternity Home,162,28,32,10.271313334977334,3298
8497,Watson-Frank,Maternity Home,19,64,21,3.199227857446014,891
8498,"Walker, Neal and Mckee",Clinic,322,21,41,12.957242575808403,1401
8499,Frazier PLC,Hospital,338,64,24,24.841606674138752,7920
8500,"Blake, Martinez and Olson",Clinic,247,13,9,17.892100790057007,9219
8501,Kidd-Robinson,Maternity Home,21,56,41,24.323758062628762,4102
8502,"Moore, Bartlett and Waters",Hospital,26,96,24,4.157809588421868,7572
8503,Rodriguez-Stokes,Maternity Home,248,19,25,12.043130128138786,2661
8504,Bass Ltd,Clinic,418,81,36,1.2757639618328849,5959
8505,"Lopez, Grant and Humphrey",Hospital,85,32,8,11.162373497620946,3750
8506,"Stevenson, Jarvis and Fry",Clinic,148,85,41,18.473482298701956,8868
8507,Collier-Dillon,Maternity Home,440,13,29,17.10918919006728,8710
8508,Conway Inc,Maternity Home,12,60,25,1.9036490642226225,4480
8509,"Frey, Mann and Sullivan",Hospital,452,89,35,1.9555775737697112,7106
8510,Martinez PLC,Clinic,171,98,38,9.221517586008686,6634
8511,Hall-George,Hospital,291,79,28,23.16483517690204,6695
8512,Scott-Summers,Hospital,272,98,19,0.7152445562069755,5395
8513,"Barton, King and Hall",Hospital,293,40,32,18.516224919584182,4704
8514,Price-Parsons,Clinic,190,60,37,5.592681704030632,8354
8515,"Allen, Jacobson and Owen",Maternity Home,16,93,49,28.335055648371203,601
8516,"Ross, Stanley and Morgan",Clinic,285,75,28,12.963439825612927,9752
8517,"Williams, Matthews and Dominguez",Clinic,426,24,35,1.531729227589022,8857
8518,Cox-Kramer,Hospital,308,59,8,21.43779056149098,4958
8519,"Marshall, Soto and Melendez",Hospital,470,64,41,14.589822207370657,6174
8520,Hart Ltd,Hospital,87,39,23,26.44908732830891,4577
8521,"Jacobs, Thompson and Rodriguez",Maternity Home,59,78,40,19.589570690078936,4317
8522,Fields-Mcclain,Hospital,135,5,46,20.806517271144482,7734
8523,Curtis-Hodges,Clinic,129,82,23,23.04106974018392,6264
8524,Barnes PLC,Clinic,487,49,32,12.668595804176482,9965
8525,Jones and Sons,Maternity Home,329,73,10,23.797160996495332,6013
8526,Mccarty Group,Hospital,423,44,17,1.6136268055808418,7941
8527,Villa Group,Maternity Home,55,42,35,22.989269401026828,6658
8528,Mendoza and Sons,Clinic,31,28,35,19.12560433641471,1391
8529,Mendoza and Sons,Hospital,169,8,3,17.04328473192521,7248
8530,"Carter, Smith and Gillespie",Hospital,498,95,36,9.61270351499543,7527
8531,Anderson-Jackson,Clinic,473,73,29,3.5119669920938383,4287
8532,Moss LLC,Maternity Home,404,17,49,19.45130443805169,9910
8533,Barker PLC,Clinic,480,25,46,14.202960920602456,1958
8534,"Perez, Pacheco and Jenkins",Hospital,285,36,27,6.613561142154516,9852
8535,Lopez and Sons,Clinic,37,42,31,1.3966641121211725,3089
8536,Edwards-Winters,Maternity Home,66,99,34,16.20907850621674,5190
8537,Snow Inc,Maternity Home,149,36,12,3.876259429278472,1828
8538,"Gibbs, Roberts and Jackson",Hospital,175,83,37,27.889639664813583,9309
8539,"Salas, Nelson and Caldwell",Hospital,290,61,25,4.603892568930906,2006
8540,"Johnson, Steele and Sanchez",Clinic,301,52,2,1.0575593446023488,1162
8541,Smith-Burke,Maternity Home,121,34,30,7.935220669585055,6591
8542,Jenkins-Miles,Maternity Home,8,75,44,5.331202729491944,168
8543,Wilson Ltd,Hospital,70,42,9,23.75802293048319,8481
8544,"Simmons, Brown and Rogers",Clinic,64,99,23,8.751343927010728,1038
8545,Smith-Lang,Hospital,397,48,9,7.432692659484446,6199
8546,Garcia-Simpson,Hospital,291,30,20,29.84477140553123,4824
8547,Oliver PLC,Clinic,349,94,1,4.58684755702606,7529
8548,"Brown, Lee and Williams",Hospital,233,6,39,2.641456273778852,3974
8549,Rivas-Anderson,Clinic,104,47,23,9.238160764889685,9377
8550,Branch-Cohen,Hospital,123,47,18,12.212200656580897,9675
8551,"Brown, Blankenship and White",Hospital,73,67,42,22.83668291155545,200
8552,Contreras Inc,Clinic,156,77,32,28.667773169774062,8527
8553,Day LLC,Maternity Home,284,62,47,22.93394643212592,3414
8554,Flores-Adams,Hospital,225,52,9,21.826490252005414,179
8555,"Lane, Branch and Johnson",Maternity Home,433,9,11,29.74429232149834,8642
8556,Allen Group,Hospital,227,95,1,22.984375798098327,1725
8557,"James, Aguilar and Zuniga",Maternity Home,169,80,11,4.272042214183565,1180
8558,Greene-Rowe,Clinic,446,39,33,13.899739173417851,4836
8559,"Reed, Hall and Reyes",Maternity Home,215,97,30,15.154788137871693,868
8560,"Wright, Davenport and Weber",Hospital,283,20,5,9.213828558856626,978
8561,"Patton, Lee and Rhodes",Hospital,423,87,1,5.011835222984658,3641
8562,"Mcguire, Logan and Torres",Clinic,67,53,10,21.381041776074753,8858
8563,Valdez-Trevino,Maternity Home,378,64,13,8.397090261198596,783
8564,Smith-Coleman,Clinic,374,55,27,18.777182531652247,4298
8565,Hunt and Sons,Maternity Home,266,95,8,9.745433300965033,8039
8566,Ortiz-Harris,Maternity Home,10,86,28,15.236466285236665,6733
8567,Craig-Ryan,Hospital,252,63,45,10.177878821791305,9680
8568,Farley LLC,Clinic,233,68,2,12.411578604793322,3551
8569,Kennedy Inc,Maternity Home,290,17,12,21.98878893380187,8001
8570,"Rose, Graham and Salazar",Hospital,261,98,27,26.52636471415435,7537
8571,"Johnson, Hamilton and Stokes",Clinic,67,30,13,15.311497321518837,3451
8572,Thompson-Wright,Clinic,396,74,22,18.346506745784467,8315
8573,"Thompson, Acevedo and Duffy",Hospital,32,7,40,25.945853757936245,6198
8574,"Rivera, Smith and Adams",Hospital,349,91,15,4.382349792578586,5591
8575,Nicholson-Smith,Maternity Home,421,16,31,4.949719714239071,7374
8576,Martin-Malone,Clinic,57,45,7,10.841184932221704,6311
8577,"Schultz, Boyle and Roman",Clinic,256,83,39,9.341141590981703,5086
8578,Lynch-Suarez,Clinic,42,69,49,29.592573518682226,960
8579,Bridges-Glenn,Maternity Home,312,67,35,16.96635005195618,5131
8580,Hudson PLC,Clinic,338,54,7,15.764808175975384,9599
8581,Campbell-Clark,Hospital,143,51,12,17.40368732912179,4605
8582,"Davis, Atkins and Sullivan",Clinic,390,12,14,26.267115818535544,8756
8583,Green Inc,Clinic,57,35,34,7.382078288025274,725
8584,"Mills, Smith and Gill",Clinic,98,15,39,15.37792164339265,7222
8585,"Peterson, Taylor and Romero",Clinic,98,21,48,8.20179946458768,8439
8586,Lewis-Hill,Clinic,456,31,9,23.439231697970897,2629
8587,Stevenson-Bishop,Maternity Home,465,99,33,23.3357461215971,6284
8588,Estrada-Black,Clinic,267,31,12,28.7271485865692,8597
8589,Jordan-Chapman,Clinic,490,82,34,13.459979589413878,1248
8590,"Riley, Bryant and Ortiz",Hospital,327,91,27,4.843666455623606,2395
8591,Ellis Ltd,Maternity Home,141,60,22,26.902685654118326,4959
8592,Brennan Group,Clinic,466,73,18,26.72901827727648,6518
8593,"Williams, Mathis and Howell",Clinic,376,98,46,7.116619254273228,1228
8594,Miller and Sons,Hospital,451,51,44,8.36046751487479,8825
8595,"Green, Bean and Baldwin",Hospital,260,23,18,9.47108180651642,6436
8596,Garcia-Myers,Clinic,399,61,37,13.607327222743866,6421
8597,Barnes-Luna,Maternity Home,41,35,7,24.888391153137484,6143
8598,Delgado Inc,Maternity Home,146,20,4,4.416659726993829,8851
8599,"Luna, Henderson and Smith",Maternity Home,151,49,45,21.041688928554166,7505
8600,Cruz Ltd,Clinic,12,31,16,10.64872653469126,1124
8601,Green-Tanner,Clinic,255,65,22,5.9503284515103285,6301
8602,"White, Mitchell and Clark",Maternity Home,139,30,48,10.219310253214152,9076
8603,Bishop-Bowman,Hospital,63,33,36,16.044950648460222,8889
8604,Johnston-Murphy,Clinic,127,48,20,27.650279452673274,8907
8605,Nguyen-Blankenship,Hospital,451,33,31,18.885231858933654,6291
8606,"Rogers, Ortiz and Vincent",Clinic,267,99,33,18.251725776696944,3990
8607,"Gibbs, Perez and Cooper",Hospital,124,6,13,3.351357002024379,242
8608,Taylor Ltd,Hospital,443,10,20,2.4860490631998227,4275
8609,"Santana, Santana and Pope",Clinic,263,13,41,3.970961544635477,2228
8610,Jones-Decker,Maternity Home,327,19,42,2.9568146319474957,7025
8611,"Matthews, Lam and Solis",Maternity Home,22,88,38,17.333296608618127,9532
8612,Turner Inc,Maternity Home,305,62,22,13.633195963895814,9936
8613,Rivera Ltd,Maternity Home,357,6,39,0.24926432514945718,6353
8614,Ryan Ltd,Maternity Home,489,7,23,10.596892919277614,7656
8615,Patterson-Thompson,Maternity Home,96,56,48,3.9081881357362467,7415
8616,Baxter-Turner,Maternity Home,168,59,49,29.644772997485592,9653
8617,Soto and Sons,Maternity Home,148,57,33,13.858711021029443,6687
8618,"Lucas, Berry and Blake",Hospital,339,98,41,12.841186499268654,8579
8619,Villarreal-Oneill,Hospital,417,76,30,19.36081252282472,5401
8620,"Cruz, Morris and Bell",Maternity Home,319,44,14,10.777095755763106,1442
8621,Cortez Inc,Maternity Home,406,89,47,21.493887376085592,8993
8622,Carrillo and Sons,Clinic,437,43,36,27.153334135895204,607
8623,Dunn-Bennett,Clinic,242,47,8,15.017028868799546,3110
8624,Miller-Drake,Maternity Home,178,17,47,11.54939834147481,366
8625,"Clark, Malone and Day",Clinic,87,41,22,15.704715626867358,7344
8626,"Heath, Hernandez and Oneill",Hospital,161,59,4,18.146225590331333,4042
8627,"Burns, Bell and Bennett",Hospital,458,36,35,25.446307890627214,9177
8628,Williams-Robinson,Clinic,113,18,8,11.894935595336467,1125
8629,Perry-Williams,Clinic,182,69,34,1.6378009799173296,7997
8630,Burgess and Sons,Maternity Home,254,31,22,18.958941320153276,8683
8631,Torres-Campbell,Clinic,499,28,25,29.607659050693105,3645
8632,"Larson, Powell and Norman",Clinic,257,26,25,25.64167820979815,4225
8633,Burgess-Higgins,Clinic,59,82,40,22.77185380955963,2027
8634,Garcia Inc,Maternity Home,159,49,40,5.3774094117532725,21
8635,"Mccarty, Gonzalez and Wood",Hospital,395,12,17,22.48371464833375,8220
8636,"Fisher, Woods and Kirby",Hospital,95,95,16,2.536150297410565,5019
8637,West and Sons,Maternity Home,343,71,48,14.868147350986526,7072
8638,Blackwell LLC,Hospital,130,68,48,11.189902539746901,1454
8639,Delacruz-Murray,Hospital,341,51,39,27.16806134838661,5257
8640,Thompson-Gutierrez,Clinic,173,25,15,4.879088901205641,6462
8641,Hughes Group,Hospital,143,36,17,23.687661606271813,4836
8642,Medina-Horton,Hospital,9,49,35,1.5505058666359681,5987
8643,"Mendez, Blankenship and Melendez",Clinic,70,48,33,21.082467338123546,1476
8644,"Freeman, Simpson and Bowers",Hospital,115,45,40,8.883968372796746,936
8645,Austin-Sutton,Clinic,188,56,39,29.279811344546513,8427
8646,"Allen, Mitchell and Shaw",Hospital,272,92,18,20.185128854784928,35
8647,Taylor-Gomez,Clinic,174,15,30,9.336273888329188,8531
8648,Griffin Group,Maternity Home,366,89,23,7.14207862464465,3526
8649,Humphrey-Booth,Clinic,248,22,37,19.2153324287468,9695
8650,Alvarez Group,Maternity Home,335,15,47,8.25464030107831,5979
8651,Grant-Campbell,Hospital,142,31,7,5.685480038355183,7808
